Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Mid/Senior DevOps Engineer (Azure),DevOps,remote,senior,Euvic S.A.,Katowice,12200-18700,16800-25200,"""Microsoft Azure Cloud"" ""Azure Services"" ""Kubernetes"" ""Terraform"" ""Git""",,/offers/euvic-s-a-mid-senior-devops-engineer-azure-katowice
Project Manager,PM,hybrid,senior,Quantifier sp zoo,Warszawa,9000-17000,9000-17000,,"""analiza"" ""Angielski"" ""CRM""",/offers/envirly-project-manager
Senior Backend Engineer for IoT Solutions,Java,hybrid,senior,Samsung R&D Institute Poland,Warszawa,None-None,,"""Java"" ""JEE"" ""JavaScript"" ""Python"" ""UML"" ""NoSQL"" ""SQL"" ""Cloud Computing""","""Front-End"" ""DevOps""",/offers/samsung-r-d-institute-poland-senior-backend-engineer-for-iot-solutions
Machine Learning Engineer,Python,remote,senior,Text SA,Warszawa,,21000-34000,"""Python"" ""NLP"" ""Machine Learning""",,/offers/text-sa-machine-learning-engineer-warszawa
Senior Ruby Developer,Ruby,remote,senior,DataFeedWatch,Kraków,23000-29000,23000-29000,"""Ruby"" ""Ruby on Rails"" ""English"" ""MongoDB"" ""MySQL"" ""SQL"" ""REST API""","""Git"" ""Linux"" ""Agile""",/offers/datafeedwatch-senior-ruby-developer-krakow
Frontend Developer,JS,remote,senior,Enreach Labs,Kraków,12500-17000,15000-20000,"""Angular"" ""JavaScript""","""React""",/offers/enreach-labs-frontend-developer-krakow
Java Developer z j.niemieckim,Java,remote,mid,RMEdison Sp. z o.o.,Wrocław,,20160-23520,"""Java 8"" ""MySQL"" ""REST"" ""SOAP"" ""Spring"" ""Spring Boot"" ""Docker"" ""German"" ""Hibernate""",,/offers/rmedison-sp-z-o-o-java-developer-z-j-niemieckim-wroclaw-325573
MS Dynamics AX Developer,ERP,hybrid,mid,NRF Poland Sp. z o.o.,Gdańsk,None-None,,"""Software Development"" ""English"" ""Microsoft Dynamics AX X++"" "".Net"" ""T-SQL"" ""REST API"" ""SOAP""","""MS SQL Server""",/offers/nrf-poland-sp-z-o-o-ms-dynamics-ax-developer-gdansk-324668
Remote SAP Ariba Consultant,Other,remote,senior,Connectis,Warszawa,,None-None,"""SAP Ariba"" ""Oracle ERP""",,/offers/connectis-remote-sap-ariba-consultant-warszawa
Lead Developer,Data,hybrid,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Python"" ""Big Data"" ""Kafka"" ""JSON"" ""Avro"" ""Hadoop"" ""Flink"" ""Spark""",,/offers/dsv-iss-lead-developer-warszawa-325116
Junior Business Intelligence Specialist,Analytics,hybrid,junior,Amica,Poznań,None-None,,,"""SQL"" ""VBA"" ""Power BI""",/offers/amica-junior-business-intelligence-specialist-poznan
Senior Support Engineer,Support,remote,senior,KINGIT,Warszawa,,11000-17000,"""SQL"" ""API""","""Java"" ""Scala"" ""Python"" ""MongoDB""",/offers/kingit-senior-support-engineer-warszawa
SysAdmin/DevOps (REMOTE),DevOps,remote,mid,Satisfly,Wrocław,,15000-21000,"""GitLab"" ""Terraform"" ""Bash"" ""AWS"" ""Docker"" ""Git"" ""CI/CD"" ""Magento""","""Ansible"" ""Kubernetes""",/offers/satisfly-sysadmin-devops-remote-wroclaw
Manager Analytics & Insight,PM,hybrid,senior,Biogen Poland Sp. z o.o.,Sochaczew,None-None,,"""Tableau"" ""Snowflake"" ""R"" ""MS Excel""",,/offers/biogen-poland-sp-z-o-o-manager-procurement-analytics-sochaczew
Digital Analyst (Web/Mobile),Analytics,hybrid,mid,Mobile Vikings,Wrocław,,None-None,"""SQL"" ""Google Analytics"" ""Google Tag Manager"" ""BigQuery""","""Tableau""",/offers/mobile-vikings-digital-analyst-web-mobile-wroclaw
Solution Lead,JS,remote,senior,Master of Code Global,Warszawa,,None-None,"""JavaScript"" ""Java"" ""AWS"" ""Python"" ""Azure""","""TypeScript"" ""DevOps""",/offers/master-of-code-global-solution-lead
Java Developer,Java,remote,mid,CrustLab,Łódź,,15200-20160,"""Java"" ""API Design"" ""message queues"" ""Spring Boot"" ""SQL"" ""NoSQL""","""DDD"" ""Event sourcing"" ""Kafka"" ""Akka""",/offers/crustlab-java-developer-lodz-331339
Senior UX/ UI Designer,UX/UI,remote,senior,L2Beat,Wrocław,,15000-25000,"""Figma"" ""UX Design"" ""UI Design"" ""Adobe Creative Suite""",,/offers/l2beat-senior-ux-ui-designer-wroclaw
Fullstack/Web Developer,JS,hybrid,senior,PAYBACK,Warszawa,None-None,,"""JavaScript"" ""TypeScript"" ""Java"" ""Spring Boot"" ""HTML"" ""CSS"" ""Clean Code"" ""TDD"" ""SOLID Principles""",,/offers/payback-fullstack-web-developer-warszawa-327654
Python / Azure Developer,Python,hybrid,senior,Talent Hills,Warszawa,23000-27000,,"""Azure"" ""Python"" ""Azure SQL"" ""Azure API"" ""Azure Data Lake"" ""Apache Spark"" ""Apache Kafka""","""Java""",/offers/talent-hills-python-azure-developer
Programista JIRA,Other,hybrid,mid,NASK S.A.,Warszawa,None-None,,"""insight"" ""Groovy"" ""JIRA"" ""Java""",,/offers/nask-s-a-programista-jira-warszawa
"Analyst, Digital Privacy & Compliance",Analytics,remote,mid,Harman Connected Services,Łódź,8500-15000,,"""GDPR, CCPA, PIPL"" ""English""",,/offers/harman-connected-services-analyst-digital-privacy-compliance
💻 IT Architect 💻,Architecture,remote,senior,CGI,Wrocław,None-None,,"""Cloud Computing"" ""Data modeling"" ""process automation""",,/offers/cgi-it-architect-wroclaw-332195
Ekspert ds. chmurowych i DevOps,DevOps,hybrid,senior,PKO Bank Polski,Pruszków,None-None,,"""DevOps"" ""Azure DevOps"" ""Cloud"" ""CI/CD"" ""Azure""",,/offers/pko-bank-polski-ekspert-ds-chmurowych-i-devops-pruszkow
BI Developer,Data,hybrid,mid,ROHLIG SUUS LOGISTICS S.A.,Warszawa,None-None,,"""Microsoft"" ""TSQL"" ""SSIS"" ""Power BI"" ""SSAS"" ""DAX""","""Azure Data Factory"" ""Azure Synapse Analytics"" ""Data Science""",/offers/rohlig-suus-logistics-s-a-bi-developer-warszawa
Staff Software Development Engineer,Java,hybrid,senior,Apptio,Kraków,23000-33000,,"""Java"" ""TypeScript"" ""REST API"" ""AWS"" ""JavaScript""",,/offers/apptio-staff-software-development-engineer
Network Security Engineer (Cisco Firewalls),Security,remote,mid,Fujitsu Technology Solutions,Gdańsk,None-None,,"""Firewall"" ""VPN"" ""Proxy Server"" ""Gateway"" ""ASA"" ""firepower"" ""ISE"" ""WSA"" ""TCP/IP""","""Linux OS""",/offers/fujitsu-technology-solutions-network-security-engineer-cisco-firewalls-gdansk
Analityk Biznesowy,Analytics,office,mid,Bank Millennium,Warszawa,None-None,,"""UML"" ""BPMN"" ""Analiza Biznesowa""",,/offers/bank-millennium-analityk-biznesowy-warszawa
Mid Back-End Engineer,PHP,remote,mid,TransferGo,Wrocław,,15000-20000,"""PHP"" ""Symfony 4"" ""DDD"" ""AWS"" ""Docker"" ""CI/CD"" ""MySQL""",,/offers/transfergo-mid-back-end-engineer-wroclaw-332116
Senior Data Engineer ,Data,remote,senior,Acaisoft,Warszawa,21000-26500,25000-30000,"""Python"" ""SQL"" ""Airflow"" ""Snowflake"" ""AWS""","""Spark"" ""CI/CD"" ""Terraform""",/offers/acaisoft-senior-data-engineer-c8be7573-e06d-4035-b923-ca05a66f2384
Full-stack Developer/eCommerce System Developer,JS,hybrid,mid,Star Hunt,Warszawa,17000-20000,17000-20000,"""PHP 7/8"" ""HTML5"" ""JavaScript"" ""CSS 3"" ""Ajax"" ""WordPress"" ""xdebug"" ""Redis"" ""Node.js""","""CMS""",/offers/star-hunt-full-stack-developer-ecommerce-system-developer
Senior ML Security Engineer,Security,hybrid,senior,Snowflake,Warszawa,30000-60000,,"""Python"" ""SQL"" ""Cybersecurity"" ""Machine Learning"" ""Cloud Computing""",,/offers/snowflake-senior-ml-security-engineer
Product Manager (Data),PM,remote,senior,VirtusLab,Rzeszów,15500-20500,21000-27000,"""Product Management"" ""Data Management"" ""English"" ""Communication"" ""Tableau/Qlik"" ""Agile"" ""Snowflake""","""SQL""",/offers/virtuslab-product-manager-data-rzeszow
Quality Assurance Lead,Testing,remote,senior,Monogo Sp. z o.o.,Wrocław,,19000-23000,"""Test Management Tools"" ""Agile"" ""Scrum"" ""automation testing"" ""API Automation testing"" ""English"" ""ISTQB Certified Tester""",,/offers/monogo-sp-z-o-o-quality-assurance-lead-krakow
ETL/  SQL  Developer,Data,remote,mid,GreenMinds Sp. z o.o.,Wrocław,,15200-18200,"""Talend"" ""MS SQL"" ""Oracle""","""Power BI"" ""Java""",/offers/greenminds-sp-z-o-o-etl-sql-developer
MID - Fullstack Developer (Java + React) - Poland/Remote,Java,remote,mid,Capco Poland,Warszawa,,100-135,"""Java 8+"" ""JavaScript"" ""React""",,/offers/capco-poland-mid-fullstack-developer-java-react-poland-remote
"Praktyki - Business Analyst, wdrożenia systemów eCommerce",Analytics,hybrid,junior,Accenture,Warszawa,,,"""English""","""SQL""",/offers/accenture-praktyki-business-analyst-wdrozenia-systemow-ecommerce
Konsultant/Analityk,Analytics,hybrid,mid,BlueSoft,Warszawa,,16500-22500,"""UML"" ""BPMN"" ""Confluence"" ""Enterprise Architect"" ""Linux"" ""Java"" ""C/C++""",,/offers/bluesoft-konsultant-analityk
Inżynier(-ka) DevOps,DevOps,hybrid,mid,mBank,Warszawa,None-None,,""".Net"" ""MsSQL"" ""Powershell"" ""Azure DevOps"" ""CI/CD"" ""Docker"" ""Kubernetes""","""SSL"" ""Terraform"" ""Azure""",/offers/mbank-inzynier-ka-devops-warszawa-322315
Senior QA C#,Testing,hybrid,senior,RITS Professional Services,Kraków,,None-None,"""C#"" ""T-SQL"" ""Bitbucket"" ""NUnit""",,/offers/rits-professional-services-senior-qa-c
Industrial Controls System Support Specialist,Admin,office,mid,Vesuvius Sp. z o.o.,Skawina,None-None,,"""ERP"" ""Controls System Support"" ""Windows 10"" ""Linux"" ""Scada""",,/offers/vesuvius-sp-z-o-o-industrial-controls-system-support-specialist-skawina
DevOps Engineer (AWS/Azure),DevOps,hybrid,senior,Grape Up,Wrocław,15580-27300,18300-33300,"""AWS"" ""Azure"" ""Python"" ""Terraform"" ""Linux"" ""VMware""","""Big Data platforms"" ""Splunk"" ""Elasticsearch"" ""Prometheus""",/offers/grape-up-devops-engineer-aws-azure-wroclaw
Incident Manager with German,Support,remote,mid,WIPRO,Gdańsk,,None-None,"""Service Desk"" ""Management"" ""Network Architecture"" ""Incident management""",,/offers/wipro-incident-manager-with-german
DevOps with Backend Experience,DevOps,remote,mid,Elympics,Lublin,,14000-20000,"""Linux"" ""Kubernetes"" ""Google Cloud"" ""Terraform"" ""CI/CD""","""MongoDB"" ""PostgreSQL"" ""C#""",/offers/elympics-devops-with-backend-experience-lublin
Full Stack Software Engineer(28154),Java,hybrid,mid,Splunk Poland Sp. z o.o.,Kraków,14000-19250,,"""JavaScript"" ""HTML5 / CSS3"" ""React"" ""backbone.js"" ""Python"" ""RESTful API""",,/offers/splunk-poland-sp-z-o-o-full-stack-software-engineer-28154
Automation Tester (Selenium),Testing,remote,mid,CGI,Poznan,None-None,None-None,"""Selenium"" ""Cucumber"" ""BDD""",,/offers/cgi-automation-tester-selenium-poznan
UX Designer,UX/UI,hybrid,senior,RITS Professional Services,Wrocław,,None-None,"""UX Design""",,/offers/rits-professional-services-ux-designer
Big Data Administrator,Admin,remote,mid,core3,Warszawa,,8300-12500,"""Linux / Unix""","""SQL"" ""LAN/WAN"" ""Hadoop""",/offers/core3-big-data-administrator
Android Developer,Mobile,hybrid,mid,Alter Solutions Polska,Warszawa,,20000-24300,"""Android"" ""Java"" ""Kotlin"" ""Gradle"" ""Android Studio"" ""RxJava"" ""MVC"" ""MVP"" ""MVVM"" ""Git""",,/offers/alter-solutions-polska-android-developer-warszawa
Konsultant Wiodący SAP PS,ERP,hybrid,senior,Detable,Poznań,,20000-30000,"""SAP"" ""BPMN2"" ""SAP PS""",,/offers/detable-konsultant-wiodacy-sap-ps-poznan
SAP ABAP Developer,ERP,remote,senior,SimplyVision GmbH,Gdańsk,,27614-43146,"""ABAP"" ""ABAP RAP"" ""BOPF""","""HANA CDS View"" ""Fiori""",/offers/simplyvision-gmbh-sap-abap-developer-gdansk
Mid/Senior Data Engineer,Data,remote,senior,INSIGHT,Warszawa,16000-25000,19500-30000,"""ETL process"" ""DATA MODELLING"" ""Power BI"" ""Data Bricks"" ""SQL"" ""Azure Data Factory"" ""Data Warehouse""",,/offers/insight-mid-senior-data-engineer-9fbb0bd9-3fdb-40b0-bb11-e82ca0af2946
Mid Full Stack Engineer,Java,hybrid,mid,Cognizant,Warszawa,13000-19000,,"""Java"" ""Java 11"" ""Java 8"" ""Java 8+"" ""Angular""","""TypeScript"" ""SQL"" ""PostgreSQL"" ""MsSQL""",/offers/cognizant-mid-full-stack-engineer
Senior Network Engineer with CISCO ACI,Admin,remote,senior,Klient Just Join IT,Bydgoszcz,,22400-27200,"""Cisco ACI"" ""English""",,/offers/klient-just-join-it-senior-network-engineer-with-cisco-aci
Azure PaaS Administrator,Admin,remote,mid,WIPRO,Warszawa,None-None,,"""Azure""",,/offers/501-azure-paas-administrator
Product Analyst,Analytics,hybrid,mid,STS,Katowice,8000-11000,10000-13000,"""SQL"" ""BigQuery"" ""Git"" ""Tableau"" ""MS Excel""","""Python""",/offers/sts-product-analyst-katowice
Software Architect (wage in € option),C,remote,senior,Unikie,Szczecin,,20000-30000,"""Kafka"" ""C++"" ""Java"" ""Prometheus"" ""Elasticsearch""",,/offers/unikie-software-architect-wage-in-option-szczecin
Senior System Engineer,Admin,remote,senior,APN Promise S.A.,Warszawa,,20000-25000,"""M365"" ""MS Exchange"" ""Teams"" ""Graph API"" ""Exchange"" ""Purview"" ""Office 365"" ""Entra ID"" ""SharePoint"" ""Defender""",,/offers/apn-promise-s-a-senior-system-engineer
Shopify Developer,Other,remote,mid,Sintra Digital Business,Gdańsk,,12000-18000,"""Shopify"" ""HTML"" ""CSS"" ""JavaScript"" ""REST API"" ""Git""","""React/node"" ""GraphQL""",/offers/sintra-digital-business-shopify-developer-gdansk
Investment Compliance Specialist,Analytics,office,mid,BNP Paribas SA oddział w Polsce,Warszawa,None-None,,"""English"" ""Problem Solving"" ""Microsoft Office""","""French""",/offers/bnp-paribas-sa-investment-compliance-specialist
DevOps Engineer (Azure),DevOps,hybrid,senior,DahliaMatic Sp. z o.o.,Warszawa,,28000-39000,"""Polish"" ""DevOps"" ""English"" ""Azure"" ""Azure DevOps"" ""IT studies""","""Kubernetes"" ""Java""",/offers/dahliamatic-sp-z-o-o-devops-engineer-azure-warszawa
Senior Data Scientist (Linear Optimization),Data,remote,senior,hubQuest,Kraków,,28500-37000,"""Linear Optimization"" ""Python"" ""Data Science"" ""Machine Learning"" ""Statistics"" ""Pandas"" ""PuLP / CVXpy / Gurobi""","""Azure"" ""pyomo""",/offers/hubquest-senior-data-scientist-linear-optimization-krakow
Single Sign-On (SSO) Specialist,Admin,hybrid,mid,o4b Sp. z o.o.,Lublin,6000-13000,8000-18000,"""SSO"" ""zarządzanie integracjami"" ""SAML"" ""API"" ""Cybersecurity"" ""Azure AD"" ""WSO2"" ""Okta""","""MFA"" ""Kubernetes""",/offers/o4b-sp-z-o-o-single-sign-on-sso-specialist-lublin
EDI Business Analyst,ERP,hybrid,mid,DSV ISS,Warszawa,None-None,,"""EDI"" ""Agile"" ""Scrum"" ""FTP"" ""SFTP"" ""AS2"" ""HTTP""","""XML"" ""XPath"" ""SQL""",/offers/dsv-iss-edi-business-analyst-warszawa-326188
Team Leader Angular/Java,Java,office,mid,KALASOFT,Luboń,,None-None,"""Angular"" ""Java""",,/offers/kalasoft-team-leader-angular-java-lubon
Senior UX Designer,UX/UI,hybrid,senior,Stonex Poland,Myślenice,None-None,,"""Figma"" ""Good communication"" ""Appli HUI"" ""Google Material Guideline""",,/offers/stonex-poland-senior-ux-designer-myslenice
Angular Developer (Freelancer),JS,remote,mid,Monterail,Wrocław,,8000-15000,"""Angular 13"" ""Angular 14"" ""TypeScript""","""Python""",/offers/monterail-angular-developer-wroclaw
Senior SAP SD Functional Consultant with S/4 HANA,ERP,remote,senior,emagine Polska,Warszawa,,None-None,"""SAP SD"" ""SAP HANA"" ""Cloud"" ""English""",,/offers/emagine-polska-senior-sap-sd-functional-consultant-with-s-4-hana
.NET Developer / Full Stack Developer (Angular),Net,remote,mid,Varico,Katowice,,8000-13000,"""C#"" "".Net"" ""REST"" ""Git"" ""Angular"" ""TypeScript"" ""CSS"" ""HTML""",,/offers/varico-net-developer-full-stack-developer-angular-katowice
(Associate) CIAM Solution Expert,Security,hybrid,senior,European Investment Bank,Luksemburg,None-None,,"""Security"" ""IT""",,/offers/european-investment-bank-associate-ciam-solution-expert
Service Now Developer,Admin,remote,mid,ADC Eastern Europe,Poznań,15000-15000,,"""ServiceNow"" ""JavaScript"" ""HTML""",,/offers/adc-eastern-europe-service-now-developer-poznan
QA Engineer,Testing,remote,mid,Software Interactive Sp. z o.o.,Opole,,8000-15000,"""English"" ""C++""","""Linux""",/offers/software-interactive-sp-z-o-o-qa-engineer-opole
👉Web Performance Analyst,Analytics,remote,mid,Interia.pl Sp. z o.o.,Kraków,,None-None,"""HTML/CSS"" ""Chrome DevTools"" ""WebPageTest"" ""Lighthouse"" ""JavaScript"" ""React"" ""CruX Dashboard""",,/offers/interia-pl-sp-z-o-o-web-performance-analyst
Managing Director ,Other,office,senior,ClearCourse Dev,Kraków,,None-None,"""Analytical skills"" ""Profit and Loss"" ""Problem-solving"" ""IT design""",,/offers/clearcourse-dev-site-lead
Back-End Biased .NET Full-Stack (React),Net,remote,mid,TradingSoft,Warszawa,,21000-27000,""".NET C#"" ""TypeScript"" ""Entity Framework"" ""React"" ""CSS"" ""Rest Services""",,/offers/tradingsoft-back-end-biased-net-full-stack-react
Azure Architect (Network/Security),Architecture,remote,senior,emagine Polska,Warszawa,,30240-36960,"""Azure"" ""Security"" ""C#"" ""Powershell"" ""Azure DevOps"" ""IaC""",,/offers/emagine-polska-azure-architect-network-security-warszawa
Data Engineer,Data,remote,mid,hubQuest,Warszawa,,27000-37000,"""SQL"" ""ETL"" ""Data Engineering"" ""Python"" ""SQL Server"" ""Snowflake"" ""Pandas"" ""NumPy"" ""SQLAlchemy""","""AWS""",/offers/hubquest-data-engineer-warszawa-329850
Inżynier Systemów Teleinformatycznych,Support,office,mid,Veolia Energia Polska,Warszawa,None-None,,"""Windows"" ""Bazy Danych"" ""SQL"" ""BigQuery"" ""Java"" ""Python"" ""Powershell"" ""ITIL""","""PI OSIsoft""",/offers/veolia-energia-polska-inzynier-systemow-teleinformatycznych
Data Engineering Team Leader,Data,remote,senior,dotLinkers,Kraków,17000-23000,17000-23000,"""SQL"" ""Python"" ""Pandas"" ""BigQuery"" ""Tableau""",,/offers/dotlinkers-data-engineering-team-leader
Full Stack Developer,PHP,hybrid,mid,Krakow Direct,Kraków,,11000-16000,"""PHP"" ""HTML5 / CSS3"" ""JS"" ""Symphony"" ""AngularJS"" ""RDBMS""",,/offers/krakow-direct-full-stack-developer-krakow-322662
Wordpress Developer,PHP,remote,mid,MindPal,Gliwice,,5000-8500,"""WordPress""","""jQuery"" ""JavaScript"" ""HTML"" ""CSS""",/offers/mindpal-wordpress-developer-gliwice
1st Line Support,Support,hybrid,mid,HRK,Kraków,,None-None,"""j.polski"" ""IT"" ""j.angielski""","""Active Directory"" ""WorkSpace One"" ""ServiceNow"" ""Zoom""",/offers/hrk-1st-line-support
Backend Software Engineer,Python,remote,mid,Reply Polska Sp. z o. o.,Wrocław,9000-16000,,"""Python"" ""frontend technologies"" ""Backend technologies""","""DevOps"" ""CI/CD""",/offers/reply-polska-sp-z-o-o-backend-software-engineer-wroclaw
Back-end Developer (Senior),Python,remote,senior,BonaSoft Sp. z o.o.,Wrocław,,None-None,"""Python"" ""Django/FastAPI"" ""PostgreSQL"" ""MySQL"" ""UNIX/LINUX"" ""Docker"" ""Git"" ""K8S""","""SOAP"" ""Kafka""",/offers/bonasoft-sp-z-o-o-back-end-developer-senior
