Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior (Backend) AEM Engineer,Backend,Java,Senior,Valtech,Remote,,20769  – 25528  PLN,"""Java"" ""AEM"" ""Adobe Experience Manager"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-backend-aem-engineer-valtech-remote
REMOTE Service Manager,Project Manager,,Mid,Valtech,Remote,,16009  – 19471  PLN,"""Google Analytics"" ""BigQuery"" ""GTM"" ""JavaScript"" ""HTML"" ""Power BI"" ""Tableau"" ""Node.js"" ""AWS"" ""AWS DynamoDB"" ""TypeScript"" ""TDD"" ""BDD"" ""CI"" ""CD"" ""Angielski (B2)"" ","""Optimizely"" ",https://nofluffjobs.com/pl/job/remote-service-manager-valtech
Remote DevOps Engineer with Azure,DevOps,,Senior,Objectivity,Remote,15000  – 20300  PLN,23520  – 30240  PLN,"""DevOps"" ""Azure DevOps"" ""CI CD"" ""Git"" ""Docker"" ""Kubernetes"" ""Terraform"" ""Scripting language"" ""Bash"" ""Angielski (B2)"" ","""Python"" ""Ansible"" ""Prometheus"" ""ELK Stack"" ""Azure Monitor"" ""AWS"" ""GCP"" ""IBM"" ""Data science"" ""Microsoft Azure"" ",https://nofluffjobs.com/pl/job/remote-devops-engineer-with-azure-objectivity-1
Senior Python Software Engineer,Backend,Python,Senior,Innovecs,Remote,,15850  – 19416  PLN,"""Python"" ""Linux"" ""DevOps"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-python-software-engineer-innovecs-remote
IT Change Manager (branża farmaceutyczna),Project Manager,,Senior,Grafton Recruitment,Remote,20000  – 23000  PLN,20000  – 23000  PLN,"""Project management"" ""Business continuity management"" ""Continous integration"" ""Application lifecycle management"" ""Quality control"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/it-change-manager-branza-farmaceutyczna-grafton-recruitment-remote
Senior Full Stack - Java/Angular,Fullstack,,Senior,Soft Industry Alliance,Remote,,23299  – 29956  PLN,"""Java"" ""API"" ""SQL Server"" ""JavaScript"" ""Angular"" ""MongoDB"" ""SSO"" ""REST API"" ""API Gateway"" ""Microservice architecture"" ""Jenkins"" ""Git"" ""GCP"" ""Angielski"" ","""OpenAPI"" ""Swagger"" ""Jira"" ",https://nofluffjobs.com/pl/job/senior-full-stack-java-angular-soft-industry-alliance-remote
Senior Java Developer,Backend,Java,Senior,Devire,Warsaw,,29000  – 36000  PLN,"""Java"" ""Data modelling"" ""Communication skills"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-devire-warsaw-1
Scrum Master,Agile,,Senior,Next Technology at FlexDev,Poznań,11500  – 16000  PLN,13650  – 18900  PLN,"""Team management"" ""Team player"" ""Communication skills"" ""Leadership skills"" ""Critical thinking"" ""Problem solving"" ""Proactivity"" ""Agile Best Practices"" ""Agile Mindset"" ""Can do attitiude"" ""Scrum"" ""Software Development Life Cycle"" ""Angielski (C1)"" ","""JIRA"" ""Kanban"" ""XP"" ""Lean Management"" ""BDD"" ""Acceptance Criteria"" ""Polski (C1)"" ",https://nofluffjobs.com/pl/job/scrum-master-next-technology-at-flexdev-poznan
Java Cloud Engineer,Fullstack,Java,Mid,Infoniqa Poland Sp. z o.o.,Remote,17500  – 22500  PLN,21840  – 28560  PLN,"""Java"" ""Spring"" ""Hibernate"" ""Microsoft Azure"" ""Docker"" ""Kubernetes"" ""Kafka"" ""React"" ""Spring Boot"" ""REST API"" ""Angielski (B2)"" ","""JavaScript"" ""HTML"" ""MS SQL"" ""CSS"" ""JSP"" ""GraphQL"" ""CQRS"" ""PostgreSQL"" ""Terraform"" ""Ansible"" ""CI/CD Pipelines"" ""Maven"" ""GitLab"" ""TypeScript"" ",https://nofluffjobs.com/pl/job/java-cloud-engineer-infoniqa-poland-remote-2
Data Engineer,Data,SQL,Senior,Avenga,Remote,,21840  – 23520  PLN,"""SQL"" ""Master Data Management"" ""Metadata Management"" ""Data modeling"" ""Data Warehousing"" ""Data management"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/data-engineer-avenga-remote-22
Senior IT Project Manager,Project Manager,,Senior,Crestt,Remote,,26880  – 33600  PLN,"""ERP"" ""Cloud migration"" ""IT Project Management"" ""Stakeholder management"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-it-project-manager-crestt-remote
DevOps Engineer,DevOps,Bash,Mid,Adaptiq,Remote,19812  – 25756  PLN,19812  – 25756  PLN,"""Bash"" ""Linux"" ""production environment"" ""internet systems security"" ""Angielski"" ","""AWS"" ""Kubernetes"" ""open source infrastructure tools"" ",https://nofluffjobs.com/pl/job/devops-engineer-adaptiq-remote
Lider Projektu IT,Project Manager,,Expert,Avenga,Remote,,21840  – 28560  PLN,"""MS Project"" ""Jira"" ""Confluence"" ""Linux"" ""Kubernetes"" ""Docker"" ""Polski (C1)"" ""Angielski (B1)"" ","""BPMS"" ",https://nofluffjobs.com/pl/job/lider-projektu-it-avenga-remote
Senior Mobile Developer,Mobile,React native,Senior,Adaptiq,Remote,21793  – 25756  PLN,21793  – 25756  PLN,"""React native"" ""mobile architecture"" ""UI design principles"" ""mobile development"" ""Angielski"" ","""iOS"" ""Android"" ""React"" ",https://nofluffjobs.com/pl/job/senior-mobile-developer-adaptiq-remote
Product Designer,Design,,Mid,Beekeeper AG,Kraków,11333  – 15416  PLN,14916  – 19583  PLN,"""Team player"" ""Proactivity"" ""Communication skills"" ""Design process"" ""Visual design"" ""Product design"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/product-designer-beekeeper-krakow-2
.Net Developer based in Sweden,Fullstack,.NET,Mid,Netguru,Gothenburg,,25442  – 29076  PLN,""".NET"" "".NET Core"" "".NET Framework"" ""Azure"" ""Cosmos DB"" ""MongoDB"" ""MVC"" ""API"" ""SQL"" ""jQuery"" ""JavaScript"" ""Ajax"" ""TDD"" ""NUnit"" ""CI/CD"" ""DevOps"" ""Analytical skills"" ""OOP"" ""Object-oriented programming"" ""Design Patterns"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/net-developer-based-in-sweden-netguru-gothenburg
C++ / Java Developer based in Sweden,Embedded,C++,Mid,Netguru,Gothenburg,,25442  – 29076  PLN,"""C++"" ""Linux"" ""QNX"" ""Git"" ""Gerrit"" ""Jira"" ""MATLAB"" ""SAFe"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/c-java-developer-based-in-sweden-netguru-gothenburg
Senior C++/Qt Developer,Fullstack,C++,Senior,Sopra Steria - Apps Services,Remote,14000  – 17000  PLN,,"""C++"" ""Degree"" ""Qt"" ""Git"" ""Communication skills"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-c-qt-developer-sopra-steria-apps-services-remote-1
System Analyst,Business Analysis,,Senior,Link Group,Warszawa,,24000  – 28000  PLN,"""Agile"" ""Angielski (B2)"" ""Polski"" ",,https://nofluffjobs.com/pl/job/system-analyst-link-group-warszawa-1
Infrastructure Project Manager,Project Manager,,Senior,Connectis_,Riyadh,,23775  – 31700  PLN,"""Jira"" ""PMI"" ""Prince2"" ""PMP"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/infrastructure-project-manager-connectis--riyadh
Backend Software Engineer (PHP),Backend,PHP,Mid,vonRoll Infratec.com,Kraków,16000  – 22000  PLN,16000  – 22000  PLN,"""Git"" ""PHP"" ""Symfony"" ""Angielski"" ""Polski"" ","""PostgreSQL"" ",https://nofluffjobs.com/pl/job/backend-software-engineer-php-vonroll-infratec-com-krakow
Software Engineer/Senior Software Engineer (Telco),Telekomunikacja,,Senior,Knowit,Remote,,13440  – 20160  PLN,"""C++"" ""Java"" ""Angielski (B2)"" ","""Jira"" ""Git"" ""Jenkins"" ""Gerrit"" ",https://nofluffjobs.com/pl/job/software-engineer-senior-software-engineer-telco-knowit-remote-1
DevOps Lead,DevOps,Bash,Expert,VP Team,Remote,,35662  – 47550  PLN,"""AWS"" ""DevOps"" ""Communication skills"" ""Cloud platform"" ""Docker"" ""Apache Kafka"" ""Kubernetes"" ""CI/CD"" ""GitLab CI"" ""Scripting language"" ""Go"" ""Bash"" ""Networking"" ""IaC"" ""Terraform"" ""PostgreSQL"" ""MongoDB"" ""Protocols"" ""HTTP"" ""REST API"" ""SOAP"" ""People management"" ","""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/devops-lead-vp-team-remote-1
Integrations Developer,Backend,,Mid,Box Inc.,Warszawa,13500  – 17000  PLN,,"""Bachelor's degree"" ""5+ years of experience"" ""Snaplogic"" ""Workato"" ""API Management Solutions"" ""API Design"" ""API Security"" ""MuleSoft"" ""JavaScript"" ""Python"" ""SQL"" ""Scala"" ""Angielski"" ","""Certifications"" ",https://nofluffjobs.com/pl/job/integrations-developer-box-warszawa
REMOTE Senior Vue.js Developer,Fullstack,Vue.js,Senior,Link Group,Remote,,16800  – 26040  PLN,"""Vue.js"" ""JavaScript"" ""PHP"" ""Laravel"" ""REST API"" ""Nuxt.js"" ""Next.js"" ""CSS"" ""Angielski (C1)"" ""Polski"" ","""Cypress"" ""Jest"" ""PHPUnit"" ",https://nofluffjobs.com/pl/job/remote-senior-vue-js-developer-link-group
Data Analyst (f/m/d) with Power BI,Data,Power BI,Mid,DATAGROUP Polska Sp. z o.o.,Remote,6000  – 12000  PLN,,"""Data analysis"" ""Power BI"" ""Tableau"" ""SQL"" ""Angielski (B1)"" ","""Communication skills"" ""Niemiecki (B2)"" ",https://nofluffjobs.com/pl/job/data-analyst-f-m-d-with-power-bi-datagroup-polska-remote
Senior Systems & Network Engineer,Sys. Administrator,,Senior,CIC Warsaw,Warsaw,18000  – 22000  PLN,,"""Network protocols"" ""High availability"" ""Communication skills"" ""Degree"" ""AWS"" ""Azure"" ""Jira"" ""Angielski (B2)"" ","""ITIL"" ""Network Security"" ""Zabbix"" ""IaaS"" ""PaaS"" ""GCP"" ",https://nofluffjobs.com/pl/job/senior-systems-network-engineer-cic-warsaw-warsaw
Dev Arch/Manager,Project Manager,,Senior,State Street,Kraków,23750  – 30083  PLN,,"""Test case"" ""Automated testing"" ""Angielski"" ","""Agile"" ",https://nofluffjobs.com/pl/job/dev-arch-manager-state-street-krakow
Business Application Specialist,ERP,,Mid,Devire,Poznań,14000  – 17000  PLN,16000  – 20000  PLN,"""Microsoft Dynamics AX"" ""MSSQL"" ""Polski (B1)"" ""Angielski (B2)"" ","""Microsoft Dynamics 365"" ""SQL Server"" ""Power BI"" ""PowerShell"" ""EDI"" ""VPN"" ",https://nofluffjobs.com/pl/job/business-application-specialist-devire-poznan
IT Manager,Project Manager,,Senior,Grape Up,Kraków,14200  – 19300  PLN,17000  – 23000  PLN,"""risk management"" ""Team management"" ""Backlog management"" ""Communication skills"" ""Personal organization"" ""Leadership skills"" ""Defining priorities"" ""Angielski"" ""Polski"" ","""Jira"" ""Confluence"" ""Scrum"" ""Kanban"" ",https://nofluffjobs.com/pl/job/it-manager-grape-up-krakow-2
Principle DBA Engineer,Backend,,Expert,State Street,Gdańsk,23750  – 30083  PLN,,"""Relational database"" ""Operating system"" ""Communication skills"" ""RDBMS"" ""Data modeling"" ""IMS"" ""SQL"" ""Manual tests"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/principle-dba-engineer-state-street-gdansk
Business Systems Engineer III (Financial Systems),ERP,,Mid,Box Inc.,Remote,13500  – 17000  PLN,,"""5+ Years Experience"" ""Bachelor's degree"" ""communication skills"" ""Angielski"" ","""NetSuite"" ""Blackline"" ""familiarity with Anaplan"" ",https://nofluffjobs.com/pl/job/business-systems-engineer-iii-financial-systems-box-remote
DevOps Custom Resource Definition,DevOps,Python,Senior,State Street,Kraków,23750  – 30083  PLN,,"""SaaS"" ""Python"" ""ELK Stack"" ""Dynatrace"" ""Artifactory"" ""Ansible"" ""Git"" ""Perl"" ""PowerShell"" ""Angielski"" ","""MS SQL Server"" ""VMware"" ""DevOps"" ""Version control system"" ",https://nofluffjobs.com/pl/job/devops-custom-resource-definition-state-street-krakow
Senior Power BI Developer,Business Intelligence,,Senior,Sigma IT Poland,Remote,15300  – 19500  PLN,18480  – 23520  PLN,"""Power BI"" ""DAX"" ""Relational database"" ""Use cases"" ""Data visualization"" ""Data structures"" ""Grafana"" ""Kibana"" ""Power Query/Power BI"" ""Angielski (B2)"" ","""Python"" ""JavaScript"" ""Power Automate"" ",https://nofluffjobs.com/pl/job/senior-power-bi-developer-sigma-it-poland-remote
Data Engineer,Data,Spark,Mid,ComScore,Remote,,20000  – 25000  PLN,"""Spark"" ""Java"" ""Linux"" ""API"" ""Angielski"" ","""AWS"" ""Jenkins"" ""RDBM"" ",https://nofluffjobs.com/pl/job/data-engineer-comscore-remote-1
Scientific Business Analyst,Business Analysis,,Mid,AVENGA,Remote,,20160  – 22680  PLN,"""User stories"" ""User story mapping"" ""Requirements gathering"" ""Backlog management"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/scientific-business-analyst-avenga-remote
Senior DevOps Developer,DevOps,Python,Senior,State Street,Kraków,23750  – 30083  PLN,,"""Python"" ""PowerShell"" ""Perl"" ""Ansible"" ""Excel"" ""SaaS"" ""Windows"" ""ELK Stack"" ""Dynatrace"" ""Artifactory"" ""Git"" ""Angielski"" ","""MS SQL Server"" ""VMware"" ""DevOps"" ""Version control system"" ",https://nofluffjobs.com/pl/job/senior-devops-developer-state-street-krakow
Principal Software Engineer,Fullstack,,Senior,State Street,Kraków,23750  – 30083  PLN,,"""C#"" ""Java"" ""SQL"" ""JavaScript"" ""Embedded system"" ""Operating system"" ""Relational database"" ""Angielski"" ","""Object-oriented programming"" ",https://nofluffjobs.com/pl/job/principal-software-engineer-state-street-krakow
Junior DevOps Developer,Testing,,Junior,State Street,Kraków,9083  – 18166  PLN,,"""SaaS"" ""Python"" ""Perl"" ""ELK Stack"" ""Dynatrace"" ""Artifactory"" ""Ansible"" ""Git"" ""Angielski"" ","""Agile"" ""PowerShell"" ""MS SQL Server"" ""VMware"" ""Windows"" ",https://nofluffjobs.com/pl/job/junior-devops-developer-state-street-krakow
Mid IT Support,IT Support,,Mid,Grupa ERBUD,Warszawa,6000  – 10000  PLN,,"""Polski (NATIVE)"" ",,https://nofluffjobs.com/pl/job/mid-it-support-grupa-erbud-warszawa
Senior QA Analyst,Testing,,Senior,State Street,Kraków,23750  – 30083  PLN,,"""Test case"" ""Automated testing"" ""Angielski"" ","""Agile"" ",https://nofluffjobs.com/pl/job/senior-qa-analyst-state-street-krakow
Senior Software Engineer,Backend,,Senior,Transition Technologies PSC S.A.,Remote,,20000  – 25000  PLN,"""C++"" ""GitHub"" ""Jenkins"" ""C"" ""CI"" ""CD"" ""CD tools"" ""Analytical skills"" ""Angielski"" ""Polski"" ","""CLI"" ""MySQL"" ""RabbitMQ"" ""CI/CD"" ""Python"" ""Bash"" ""AWS"" ""Azure"" ""GCP"" ""Protocols"" ""C#"" ""OSI"" ""Java"" ""Network protocols"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-transition-technologies-psc-remote-1
Senior UI/UX Developer,Design,,Senior,State Street,Kraków,17416  – 30083  PLN,,"""UI"" ""UX"" ""UI design"" ""UX design"" ""HTML"" ""CSS"" ""Photoshop"" ""User Interface"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-ui-ux-developer-state-street-krakow
SPECJALISTA AUTOMATYK,Automatyka,,Mid,Novita S.A.,Zielona Góra,5500  – 7000  PLN,,"""MS Office"" ""Tia Portal"" ""Polski"" ","""SEP"" ""PLC"" ""Fanuc"" ",https://nofluffjobs.com/pl/job/specjalista-automatyk-novita-zielonagora
Data Engineer,Data,SQL,Mid,Knowit,Remote,,16800  – 23520  PLN,"""SQL"" ""Data warehouse"" ""Angielski"" ","""Power BI"" ""Snowflake"" ""Azure"" ",https://nofluffjobs.com/pl/job/data-engineer-knowit-remote-1
Software Engineer Intern (Frontend/Backend/DevOps),Backend,Python,Trainee,Air Space Intelligence,Gdańsk,,9400  PLN,"""Object-oriented programming"" ""Python"" ""Angielski (B2)"" ","""Java"" ""C++"" ""Rust"" ""Golang"" ""C#"" ""JavaScript"" ""React"" ""React native"" ",https://nofluffjobs.com/pl/job/software-engineer-intern-frontend-backend-devops-air-space-intelligence-gdansk
Senior Mobile Software Engineer (iOS)-Allegro Pay,Mobile,iOS,Senior,Allegro,Warszawa,16100  – 23200  PLN,,"""iOS"" ""Swift"" ""UIKit"" ""Xcode"" ""Object-oriented programming"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-mobile-software-engineer-ios-allegro-pay-allegro-warszawa
Manual Software Tester with .NET,Testing,.NET,Mid,BESTMIX Software (Adifo Software),Wrocław,8000  – 12000  PLN,,"""Testing"" ""QA"" ""ISTQB"" ""SDLC"" ""SQL"" "".NET"" ""Angielski (B1)"" ","""C#"" ""Git"" ""Polski"" ",https://nofluffjobs.com/pl/job/manual-software-tester-with-net-bestmix-software-adifo-software-wroclaw
Senior SAP EWM Consultant (remote),ERP,,Senior,Fabres Sp. z o. o.,Remote,,40320  – 45360  PLN,"""SAP"" ""SAP EWM"" ""Angielski (B2)"" ","""Niemiecki"" ",https://nofluffjobs.com/pl/job/senior-sap-ewm-consultant-remote-fabres
Frontend Developer,Frontend,Angular,Mid,Raiffeisen Tech,Warszawa,14500  – 21000  PLN,14500  – 21000  PLN,"""Angular"" ""TypeScript"" ""NgRx"" ""RxJS"" ""Polski"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/frontend-developer-raiffeisen-tech-warszawa
Software Development Engineer in Test,Testing,.NET,Mid,Aspire Systems Poland,Gdańsk,9500  – 13000  PLN,16000  – 22000  PLN,""".NET"" ""C#"" ""Test automation"" ""Testing"" ""Scrum"" ""Angielski"" ""Polski"" ","""CI/CD"" ",https://nofluffjobs.com/pl/job/software-development-engineer-in-test-aspire-systems-poland-gdansk
Mid Security Engineer with SQL,Security,SQL,Mid,Antal Poland,Katowice,16000  – 18000  PLN,,"""Git"" ""SQL"" ""Analytical skills"" ""Scripting language"" ""Windows"" ""Linux"" ""Angielski (B2)"" ","""PowerShell"" ""Python"" ",https://nofluffjobs.com/pl/job/mid-security-engineer-with-sql-antal-poland-katowice
Senior UX Researcher,Design,,Senior,Efigence SA,Remote,,12000  – 16000  PLN,"""Figma"" ""Lookback"" ""Miro"" ""Testy użyteczności"" ""Badania jakościowe"" ""Angielski"" ""Polski"" ","""Badania ilościowe"" ",https://nofluffjobs.com/pl/job/senior-ux-researcher-efigence-remote
QA Test Automation Engineer,Testing,Java,Mid,Devire,Warsaw,,19320  – 21000  PLN,"""QA"" ""Test automation"" ""REST API"" ""Java"" ""Cucumber"" ""Postman"" ""Chrome DevTools"" ""Git"" ""CI/CD"" ""Jenkins"" ""Bamboo"" ""Docker"" ""SQL"" ""XML"" ""CSV"" ""JSON"" ""ISTQB"" ""Communication skills"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/qa-test-automation-engineer-devire-warsaw
Flutter Developer,Mobile,Flutter,Senior,Connectis_,Warszawa,,25000  – 30000  PLN,"""Flutter"" ""Dart"" ""Bitrise"" ""GraphQL"" ""Angielski (B2)"" ","""Azure"" ""GCP"" ""AWS"" ""Firebase"" ",https://nofluffjobs.com/pl/job/flutter-developer-connectis--warszawa
"Android Developer (MVP, MVVM, clean architecture)",Mobile,Android,Mid,Crestt,Kraków,20000  – 25000  PLN,,"""Android"" ""Java"" ""Kotlin"" ""C++"" ""Python"" ""AOSP"" ""MVP"" ""MVVM"" ""Clean Architecture"" ""JUnit"" ""Espresso"" ""Git"" ""Polski"" ""Angielski"" ","""Automotive"" ",https://nofluffjobs.com/pl/job/android-developer-mvp-mvvm-clean-architecture-crestt-krakow
After sales failure analyst,Telekomunikacja,,Mid,ThunderSoft,Remote,,15144  – 16442  PLN,"""Android"" ""Mobile device management"" ""Testing"" ""Analysis"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/after-sales-failure-analyst-thundersoft-remote
Senior Mobile Software Engineer (Android),Mobile,Android,Senior,Allegro,Warszawa,16100  – 23200  PLN,,"""Android"" ""Kotlin"" ""Java"" ""Object-oriented programming"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-mobile-software-engineer-android-allegro-warszawa
Platform Engineer,DevOps,Java,Mid,AVENGA,Warszawa,,28560  – 35280  PLN,"""Java"" ""Kafka"" ""Kubernetes"" ""AWS"" ""Terraform"" ""Cloud Native"" ""CI"" ""CD"" ""go"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/platform-engineer-avenga-warszawa
It Automation Tester,Testing,Python,Mid,Devire,Gdańsk,,15960  – 19320  PLN,"""Test management"" ""ISTQB"" ""Python"" ""Robot Framework"" ""Jenkins"" ""Angielski"" ","""Polski"" ",https://nofluffjobs.com/pl/job/it-automation-tester-devire-gdansk
Remote Software Configuration Engineer,DevOps,,Mid,7N,Remote,,20160  – 23520  PLN,"""Git"" ""JSON"" ""Jira"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-software-configuration-engineer-7n
Software Engineer (CMS/WEM),Fullstack,,Mid,Unisystech Consulting,Remote,,19971  – 33285  PLN,"""HTML"" ""JSON"" ""CMS"" ""CSS"" ""XML"" ""Oracle database"" ""UNIX/Linux"" ""Red Hat"" ""Angielski (B2)"" ","""Jira"" ""Confluence"" ""SDLC"" ""WebSphere Application Server"" ""Tomcat"" ""HAProxy"" ""AWS Cloud"" ",https://nofluffjobs.com/pl/job/software-engineer-cms-wem-unisystech-consulting-remote
Mid Fullstack Java Developer,Fullstack,Java,Mid,JSS Associates,Warsaw,,25200  – 37800  PLN,"""Angular"" ""React"" ""REST"" ""NoSQL"" ""Java"" ""JavaScript"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/mid-fullstack-java-developer-jss-associates-warsaw
Business Analyst / FileNet Expert,Business Analysis,,Senior,Sii Polska,Białystok,12500  – 16000  PLN,19950  – 27300  PLN,"""IBM FileNet"" ""IBM Content Navigator"" ""IBM Content Collector"" ""Enterprise Records"" ""Polski"" ""Angielski"" ","""GCP"" ""Oracle"" ",https://nofluffjobs.com/pl/job/business-analyst-filenet-expert-sii-polska-bialystok
Elektromonter,Inżynieria elektryczna,,Mid,Komtech,Nowy Sącz,,5000  – 9000  PLN,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektromonter-komtech-nowysacz
Test Automation Engineer with .NET,Testing,.NET,Mid,Bestmix Software,Wrocław,12000  – 17000  PLN,13000  – 19000  PLN,""".net"" ""C#"" ""REST"" ""Windows"" ""Appium"" ""NUnit"" ""SDLC"" ""Polski"" ""Angielski (B2)"" ","""Postman"" ""Proactivity"" ""Selenium"" ""SQL"" ""Problem solving"" ""ISTQB"" ",https://nofluffjobs.com/pl/job/test-automation-engineer-with-net-bestmix-software-wroclaw-1
Junior/Mid SQL Developer,Data,,Junior,Politechnika Gdańska - Centrum Usług Infromatycznych,Gdańsk,8000  – 10000  PLN,,"""T-SQL"" ""ETL"" ""Excel"" ""PowerBI"" ""SSIS"" ""Polski"" ","""PL/SQL"" ""Oracle BI"" ""Git"" ""Sass"" ""Angielski"" ",https://nofluffjobs.com/pl/job/junior-mid-sql-developer-politechnika-gdanska-centrum-uslug-infromatycznych-gdansk
WordPress Developer,Backend,WordPress,Mid,Superdevs,Remote,,10080  – 15120  PLN,"""PHP"" ""WordPress"" ""Angielski (B2)"" ","""JavaScript"" ""HTML"" ""CSS"" ",https://nofluffjobs.com/pl/job/wordpress-developer-superdevs-remote
Mobile Recording SME,Data,,Senior,Link Group,Warszawa,18000  – 23000  PLN,,"""NICE"" ""VERBA"" ""Movius"" ""Truphone"" ""Microsoft Windows"" ""ITIL"" ""COBIT"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/mobile-recording-sme-link-group-warszawa
GCP Architect - Remote,Architecture,Google Cloud Platform,Mid,Link Group,Remote,,26880  – 30240  PLN,"""Google Cloud Platform"" ""Architecture"" ""Angielski (C1)"" ","""Polski (NATIVE)"" ",https://nofluffjobs.com/pl/job/gcp-architect-remote-link-group
Remote Mid Developer & SailPoint Identity IQ,Security,,Mid,Link Group,Remote,,26880  – 33600  PLN,"""SailPoint"" ""SailPoint Identity IQ"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/remote-mid-developer-sailpoint-identity-iq-link-group
