Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior Angular Developer,Frontend,Angular,Senior,DahliaMatic Sp. z o.o.,Warszawa,,27000  – 35000  PLN,"""Angular"" ""Angular 13+"" ""TypeScript"" ""Polski (NATIVE)"" ""Angielski (C1)"" ","""Redux"" ""RxJS"" ""Spring Boot"" ",https://nofluffjobs.com/pl/job/senior-angular-developer-dahliamatic-warszawa-2
Senior Java Software Engineer | FinTech |  Hybrid,Backend,Java,Senior,Capital.com,Warszawa,32000  – 40000  PLN,35000  – 43000  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Kafka"" ""SQL"" ""PostgreSQL"" ""Redis"" ""RabbitMQ"" ""Git"" ""REST"" ""Docker"" ""AWS"" ""K8S"" ""Microservices"" ""Angielski"" ","""Scala"" ""Akka"" ""Lua"" ""JVM"" ",https://nofluffjobs.com/pl/job/senior-java-software-engineer-fintech-hybrid-capital-com-warszawa
IT Security engineer | Blue Team | Hybrid,Security,Antivirus,Mid,Capital.com,Warszawa,18000  – 21000  PLN,20000  – 23000  PLN,"""End point protection"" ""Data Lost Prevention"" ""Antivirus"" ""Security Architecture"" ""Protocols"" ""ISO"" ""Angielski (B2)"" ","""Auditing"" ""Access Control and Authentication"" ""Threat Monitoring and Incident Response"" ""Security Automation"" ""Python"" ",https://nofluffjobs.com/pl/job/it-security-engineer-blue-team-hybrid-capital-com-warszawa
Senior Systems Engineer,IT Support,,Senior,Jolera,Warsaw,15000  – 20000  PLN,,"""VMware"" ""Hyper-V"" ""Windows Server"" ""AWS"" ""Virtualization"" ""Storage"" ""Cisco"" ""Windows"" ""Azure"" ""GPO"" ""DHCP"" ""DNS"" ""ADFS"" ""AWS EC2"" ""AWS S3"" ""Networking"" ""VPC"" ""ELB"" ""CloudWatch"" ""CloudTrail"" ""CloudFormation"" ""Protocols"" ""Dell"" ""Microsoft Azure"" ""UNITY"" ""Veeam"" ""Degree"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-systems-engineer-jolera-warsaw
Senior IT Support Engineer,IT Support,,Senior,Jolera,Remote,8500  – 14000  PLN,12000  – 20000  PLN,"""Azure"" ""Veeam"" ""Windows Server"" ""Hyper-V"" ""VMware"" ""ESXi"" ""Commvault"" ""DNS"" ""DHCP"" ""TCP"" ""VLAN"" ""Cisco"" ""FortiGate"" ""Windows"" ""SQL Server"" ""Microsoft Azure"" ""Azure AD"" ""Intune"" ""VPN"" ""Angielski"" ","""Linux"" ""EDR"" ""AWS"" ""GCP"" ",https://nofluffjobs.com/pl/job/senior-it-support-engineer-jolera-remote-3
Remote Full Stack Software Engineer,Fullstack,JavaScript,Mid,Kingfisher plc.,Remote,15000  – 21000  PLN,,"""JavaScript"" ""Node.js"" ""Vue.js"" ""HTML5"" ""CSS3"" ""Sass"" ""GitLab"" ""CI/CD Pipelines"" ""REST API"" ""NoSQL"" ""Angielski (B2)"" ","""SQL"" ""JSON"" ""API"" ""Polski"" ",https://nofluffjobs.com/pl/job/remote-full-stack-software-engineer-kingfisher-plc-
Frontend Developer (Angular),Frontend,Angular,Mid,Raiffeisen Tech,Warszawa,14500  – 21000  PLN,14500  – 21000  PLN,"""Angular"" ""CRM"" ""Segment"" ""CAN"" ""User Interface"" ""CI"" ""CD"" ""NgRx"" ""RxJS"" ""TypeScript"" ""CI/CD"" ""Angielski (B2)"" ""Polski (B2)"" ","""Jira"" ""Confluence"" ""Git"" ",https://nofluffjobs.com/pl/job/frontend-developer-angular-raiffeisen-tech-warszawa
GoLang Software Developer,Backend,Golang,Senior,Mindbox S.A.,Warsaw,21000  – 24500  PLN,27300  – 32550  PLN,"""Golang"" ""REST API"" ""Microservices"" ""CI/CD"" ""Docker"" ""Angielski (B2)"" ","""JavaScript"" ""React"" ""Kubernetes"" ""Kafka"" ""Cucumber"" ""Jenkins"" ""Bitbucket"" ""Artifactory"" ""Git"" ""Cloud"" ""Polski"" ",https://nofluffjobs.com/pl/job/golang-software-developer-mindbox-warsaw
Operator (frezer/tokarz) CNC,Automatyka,,Mid,L.M. Group Poland,Poznań,5000  – 7000  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/operator-frezer-tokarz-cnc-l-m-group-poland-poznan
Cards Solution Architect,Backend,Java,Mid,Avenga,Warszawa,,18480  – 24360  PLN,"""Java"" ""UML"" ""BPMN"" ""Agile"" ""Angielski (B2)"" ","""Angular"" ""React"" ",https://nofluffjobs.com/pl/job/cards-solution-architect-avenga-warszawa
