Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Vice President of Engineering,Inne IT,,Expert,Focal Systems,Remote,,167495  – 334991  PLN,"""Product development"" ""Data science"" ""Product design"" ""User research"" ""Python"" ""Angielski"" ""Polski"" ","""React"" ""AI"" ""Machine Learning"" ",https://nofluffjobs.com/pl/job/vice-president-of-engineering-focal-systems-remote
Senior Data Engineer (AI),Data,Python,Senior,Harvey Nash Technology,Warszawa,35000  – 40000  PLN,35000  – 40000  PLN,"""Python"" ""SQL"" ""Databricks"" ""Spark"" ""NoSQL"" ""ETL"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-data-engineer-ai-harvey-nash-technology-warszawa
Motion Designer Team Lead (Gaming),Game dev,,Expert,DevsData LLC,Warsaw,10000  – 16500  PLN,18000  – 24000  PLN,"""Motion design"" ""Adobe After Effects"" ""Photoshop"" ""Video editing"" ""Animation"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/motion-designer-team-lead-gaming-devsdata-llc-warsaw
Elektromonter,Inżynieria elektryczna,,Mid,Huta Cynku „Miasteczko Śląskie” S. A.,Miasteczko Śląskie,5290  – 7580  PLN,,"""SEP"" ""Polski"" ",,https://nofluffjobs.com/pl/job/elektromonter-huta-cynku-miasteczko-slaskie--miasteczkoslaskie
Technik Serwisu - Elektronik,Elektronika,,Mid,SABAJ SYSTEM,Kraków,4500  – 7000  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/technik-serwisu-elektronik-sabaj-system-krakow
System Engineer/Product Engineer,Elektronika,,Mid,Fluke,Wroclaw,8500  – 15000  PLN,,"""Electronics"" ""System Design"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/system-engineer-product-engineer-fluke-wroclaw
Elektroautomatyk,Inżynieria elektryczna,,Mid,Huta Cynku „Miasteczko Śląskie” S. A.,Miasteczko Śląskie,5620  – 7710  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektroautomatyk-huta-cynku-miasteczko-slaskie--miasteczkoslaskie
ServiceNow Architect,Architecture,ServiceNow,Expert,Harvey Nash Technology,Remote,,36750  – 42000  PLN,"""ServiceNow"" ""Data analysis"" ""Angielski (C1)"" ","""ITIL"" ""Power BI"" ""Tableau"" ",https://nofluffjobs.com/pl/job/servicenow-architect-harvey-nash-technology-remote
Android Developer,Mobile,Android,Mid,Connectis_,Warszawa,,24000  – 27500  PLN,"""Android"" ""Kotlin"" ""Java"" ""Android SDK"" ""MVVM"" ""REST API"" ""Git"" ""Gitflow"" ""Bitbucket"" ""Jira"" ""Material Design"" ","""Angielski (B1)"" ",https://nofluffjobs.com/pl/job/android-developer-connectis--warszawa-3
Inżynier Automatyk,Automatyka,,Mid,ASTEK Polska,Legnica,8000  – 11000  PLN,12600  – 16800  PLN,"""WinCC"" ""MS Office"" ""Angielski (B2)"" ","""CAD"" ""SAP"" ""Niemiecki (B2)"" ",https://nofluffjobs.com/pl/job/inzynier-automatyk-astek-polska-legnica
Manager Projektu - Branża Elektryczna,Inżynieria elektryczna,,Mid,BSW ENGINEERING,Łódź,13000  – 16000  PLN,,"""Angielski (B1)"" ""Polski (C1)"" ","""Rosyjski (A2)"" ",https://nofluffjobs.com/pl/job/manager-projektu-branza-elektryczna-bsw-engineering-lodz
Trener IT Projektowanie aplikacji- Uczelnia Wyższa,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-projektowanie-aplikacji-uczelnia-wyzsza-outworking-remote
Trener IT Grafika komputerowa – Uczelnia Wyższa,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-grafika-komputerowa-uczelnia-wyzsza-outworking-remote
Trener IT Platformy dystrybucyjne gier,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-platformy-dystrybucyjne-gier-outworking-remote
Automatyk - programista PLC,Automatyka,,Mid,ACTIO-HR Sp. z o.o.,Norwegia,12000  – 17000  PLN,,"""PLC"" ""HMI"" ""WinCC"" ""Profinet"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/automatyk-programista-plc-actio-hr-norwegia
Inżynier ds. Weryfikacji Systemowej,Automatyka,,Mid,Sieć Badawcza Łukasiewicz – Instytut Lotnictwa,Warszawa,7500  – 12000  PLN,,"""C"" ""Angielski"" ","""Ethernet"" ""Python"" ""C++"" ""DOORS"" ",https://nofluffjobs.com/pl/job/inzynier-ds-weryfikacji-systemowej-siec-badawcza-lukasiewicz-instytut-lotnictwa-warszawa
Brygadzista - Elektromonter,Inżynieria elektryczna,,Mid,BSW ENGINEERING,Hamburg,,,"""Angielski (B1)"" ""Polski (C1)"" ""Niemiecki (B1)"" ",,https://nofluffjobs.com/pl/job/brygadzista-elektromonter-bsw-engineering-hamburg
"Senior Analyst, Vulnerability Assessment",Business Analysis,,Mid,Dell Technologies,Remote,11900  – 14300  PLN,,"""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-analyst-vulnerability-assessment-dell-technologies-remote
Elektromechanik,Elektronika,,Mid,Paretti Sp. z o.o. Sp.k.,Strzelce Opolskie,6800  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektromechanik-paretti-sp-k--strzelceopolskie-1
PMO Analyst,Automatyka,,Senior,Crowe Advartis Accounting sp. z o.o. z,Warszawa,9000  – 12000  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/pmo-analyst-crowe-advartis-accounting-z-warszawa
Automatyk - Utrzymanie Ruchu,Automatyka,,Mid,Paretti Sp. z o.o. Sp.k.,Opole,6500  PLN,,"""PLC"" ""Angielski"" ""Niemiecki"" ",,https://nofluffjobs.com/pl/job/automatyk-utrzymanie-ruchu-paretti-sp-k--opole-1
Inżynier Automatyk,Automatyka,,Mid,SJ Automation SC,Tarczyn,7000  – 9000  PLN,,"""PLC"" ""CAN"" ""Profinet"" ""EtherCAT"" ""MODBUS"" ""Polski"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/inzynier-automatyk-sj-automation-sc-tarczyn
Technolog,Automatyka,,Mid,Paretti Sp. z o.o. Sp.k.,Strojec,4500  – 5500  PLN,,"""Angielski"" ""Niemiecki"" ",,https://nofluffjobs.com/pl/job/technolog-paretti-sp-k--strojec
Senior ML Voice - Part Time,AI,,Senior,AI REV,Remote,,18000  PLN,"""TensorFlow"" ""PyTorch"" ""Hugging Face"" ""scikit-learn"" ""MLflow"" ""MLOps"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-ml-voice-part-time-ai-rev-remote-1
Electronics Technician,Elektronika,,Junior,i2i Pipelines,Kraków,,5000  – 7500  PLN,"""PCB"" ""Degree"" ""Angielski"" ","""Assembly"" ",https://nofluffjobs.com/pl/job/electronics-technician-i2i-pipelines-krakow
Frontend Developer,Frontend,React,Senior,Harvey Nash Technology,Warszawa,15000  – 20000  PLN,,"""React"" ""JavaScript"" ""TypeScript"" ""Degree"" ""Communication skills"" ""Angielski (B2)"" ","""Jest"" ""Cypress"" ""Material UI"" ""Angular"" ""Vue.js"" ",https://nofluffjobs.com/pl/job/frontend-developer-harvey-nash-technology-warszawa-2
Elektryk,Elektronika,,Mid,Multi Rotor Generator,Bielsko - Biała,4800  – 5800  PLN,,"""SEP"" ""Polski"" ",,https://nofluffjobs.com/pl/job/elektryk-multi-rotor-generator-bielskobiala
Elektronik - programista,Elektronika,,Mid,Multi Rotor Generator Sp. z o.o.,Bielsko - Biała,6000  – 8500  PLN,,"""SQLite"" ""PostgreSQL"" ""Linux"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/elektronik-programista-multi-rotor-generator-bielskobiala
Senior .NET Developer,Backend,.NET,Senior,Hitachi Energy,Krakow,16000  – 23000  PLN,,"""C#"" "".NET"" ""Angielski (B2)"" ","""Azure DevOps"" ""Git"" ""WPF"" ""WinForms"" ",https://nofluffjobs.com/pl/job/senior-net-developer-hitachi-energy-krakow-2
Senior Python Engineer,Backend,Python,Senior,Ringier Axel Springer Tech,Kraków,13000  – 21700  PLN,15100  – 25200  PLN,"""Python"" ""NoSQL"" ""SQL"" ""MySQL"" ""C"" ""Angielski (B2)"" ""Polski (B2)"" ","""AWS"" ""GCP"" ""REST"" ""SMTP"" ""IMAP"" ""POP3"" ",https://nofluffjobs.com/pl/job/senior-python-engineer-ringier-axel-springer-tech-krakow-2
Technical Architect (GCP and .NET),Architecture,GCP,Senior,Objectivity - Part of Accenture,Remote,18000  – 23000  PLN,26880  – 33600  PLN,"""Cloud"" ""Google cloud platform"" ""Terraform"" ""Docker"" ""CAF"" ""GCP"" ""Angielski (C1)"" ","""DevOps"" ""Azure"" ""Polski (B1)"" ",https://nofluffjobs.com/pl/job/technical-architect-gcp-and-net-objectivity-part-of-accenture-remote
Automatyk,Automatyka,,Mid,KnC-Automation,Młynka,5400  – 7500  PLN,,"""PLC"" ""HMI"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/automatyk-knc-automation-mlynka
Java Cloud Team Leader (Azure),Backend,Java,Expert,DahliaMatic Sp. z o.o.,Warszawa,,25000  – 45000  PLN,"""Java"" ""Azure"" ""Spring"" ""SQL"" ""NoSQL"" ""REST"" ""Team leading"" ""Polski (NATIVE)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/java-cloud-team-leader-azure-dahliamatic-warszawa
R&D Team Manager - Electronics,Elektronika,,Senior,Human Group,Wrocław,,12000  – 17000  PLN,"""C#"" ""Polski"" ","""Umiejętność projektowania brył 3-wymiaro"" ",https://nofluffjobs.com/pl/job/r-d-team-manager-electronics-human-group-wroclaw
Remote 3D Rigging Specialist,Game dev,,Mid,Knowit,Remote,,26880  – 30240  PLN,"""Python"" ""Unreal Engine"" ""Maya"" ""Prototyping"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-3d-rigging-specialist-knowit
Remote 3d Look Developer,Game dev,3D shader dev,Senior,Knowit,Remote,,26880  – 30240  PLN,"""Unreal Engine"" ""UNITY"" ""Redshift"" ""Vray"" ""3D shader dev"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-3d-look-developer-knowit
ELEKTRYK,Inżynieria elektryczna,,Mid,RAPZ,Dąbrowa Górnicza,3900  – 7800  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektryk-rapz-dabrowagornicza
CRM Business Analyst,Business Analysis,,Senior,Brightech,Wrocław,,6833  – 9245  PLN,"""CRM"" ""Angielski (C1)"" ","""HubSpot"" ""Salesforce"" ",https://nofluffjobs.com/pl/job/crm-business-analyst-brightech-wroclaw-3
Główny automatyk,Automatyka,,Mid,Fibrs S.A.,Przemyśl,5000  – 7000  PLN,,"""PLC"" ""Polski"" ",,https://nofluffjobs.com/pl/job/glowny-automatyk-fibrs-przemysl
Remote Unity Developer,Game dev,UNITY,Mid,Link Group,Remote,15000  – 20000  PLN,15000  – 20000  PLN,"""UNITY"" ""C#"" ""iOS"" ""Android"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/remote-unity-developer-link-group
Kierownik Ciepłowni -Energetyk,Automatyka,,Mid,Fibrs S.A.,Przemyśl,5500  – 6500  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/kierownik-cieplowni-energetyk-fibrs-przemysl
Fullstack Java developer,Fullstack,Java,Mid,Ośrodek Przetwarzania Informacji - PIB,Warsaw,10000  – 15000  PLN,,"""Java"" ""Java EE"" ""EJB"" ""HTTP"" ""HTML"" ""JavaScript"" ""SQL"" ""Angielski"" ","""Spring"" ""IntelliJ IDEA"" ""JBoss"" ",https://nofluffjobs.com/pl/job/fullstack-java-developer-osrodek-przetwarzania-informacji-pib-warsaw
SQL Tester,Testing,Python,Mid,Ework Group,Warszawa,,19200  – 21600  PLN,"""Python"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/sql-tester-ework-group-warszawa
Technik utrzymania ruchu,Automatyka,,Mid,ANTHEA sp. z o.o.,Karlsruhe,13000  – 15000  PLN,,"""Niemiecki"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/technik-utrzymania-ruchu-anthea-karlsruhe
Elektromechanik,Automatyka,,Mid,Lisner,Poznań,7000  PLN,,"""SEP"" ""Polski"" ",,https://nofluffjobs.com/pl/job/elektromechanik-lisner-poznan
Asystent projektanta,Telekomunikacja,,Junior,ANTEO SP. Z O.O.,Ruda Śląska,4600  – 6900  PLN,,"""AutoCAD"" ""Office"" ""Polski (B2)"" ""Angielski (B1)"" ","""Autodesk Robot"" ""Dlubal"" ",https://nofluffjobs.com/pl/job/asystent-projektanta-anteo-rudaslaska
Salesforce Mid Developer,ERP,,Mid,Sofomo,Remote,12000  – 19000  PLN,14000  – 22000  PLN,"""Salesforce"" ""Problem solving"" ""Communication skills"" ""Proactivity"" ""Apex"" ""Angielski"" ","""Integrations"" ",https://nofluffjobs.com/pl/job/salesforce-mid-developer-sofomo-remote
iOS Developer,Mobile,iOS,Senior,Connectis_,Remote,,25000  – 30000  PLN,"""iOS"" ""Swift"" ""SwiftUI"" ""Combine"" ""Alamofire"" ""UIKit"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/ios-developer-connectis--remote
Inżynier - Napędy Elektryczne,Elektronika,,Mid,Primetals Technologies Poland Sp. z o. o.,Kraków,9000  – 15000  PLN,,"""Angielski"" ""Polski"" ","""Niemiecki"" ",https://nofluffjobs.com/pl/job/inzynier-napedy-elektryczne-primetals-technologies-poland-krakow-1
Senior Big Data Engineer,Data,Scala,Senior,Grid Dynamics,Kraków,,21000  – 37000  PLN,"""Scala"" ""Spark"" ""SQL"" ""hadoop"" ""Kafka"" ""docker"" ""Kubernetes"" ""Airflow"" ""Big data"" ""Big Query"" ""Linux/Unix"" ""Interpersonal skills"" ""AWS"" ""Python"" ""Angielski"" ","""Snowflake"" ""GCP"" ",https://nofluffjobs.com/pl/job/senior-big-data-engineer-grid-dynamics-krakow
Senior DevOps Engineer,DevOps,Python,Senior,Grid Dynamics,Kraków,,23000  – 31000  PLN,"""Python"" ""Terraform"" ""AWS"" ""Kubernetes"" ""Serverless"" ""Cloud"" ""Microservices architecture"" ""Infrastructure as Code"" ""GCP"" ""Azure"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-devops-engineer-grid-dynamics-krakow-2
"Full stack Developer (Node JS, Express JS)",Fullstack,Node.js,Senior,Hitachi Energy,Kraków,15000  – 23000  PLN,,"""Degree"" ""Node.js"" ""JavaScript"" ""Express"" ""Kafka"" ""Airflow"" ""BIM"" ""Integration test"" ""Microservices architecture"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/full-stack-developer-node-js-express-js-hitachi-energy-krakow
Full Stack .NET Developer,Fullstack,.NET,Mid,App Trend sp. z o. o.,Bydgoszcz,10000  – 20000  PLN,,""".NET"" ""ASP.NET MVC"" ""HTML"" ""CSS"" ""JavaScript"" ""PostgreSQL"" ""MS SQL"" ""SQL"" ""Git"" ""Jenkins"" ""Azure DevOps"" ""GitLab"" ""Jira"" ""Blazor"" ""XML"" ""JSON"" ""Bootstrap"" ""JQuery"" ""Rwd"" ""Polski"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/full-stack-net-developer-app-trend-bydgoszcz
.NET Senior Developer,Backend,.NET,Senior,App Trend sp. z o. o.,Bydgoszcz,14000  – 22000  PLN,,""".NET"" ""ASP.NET MVC"" ""REST API"" ""HTML"" ""CSS"" ""JavaScript"" ""PostgreSQL"" ""MS SQL"" ""SQL"" ""Git"" ""Jenkins"" ""Azure DevOps"" ""GitLab"" ""Jira"" ""CI"" ""Clean Code"" ""Polski"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/net-senior-developer-app-trend-bydgoszcz
Remote Team Leader Frontend (React),Frontend,React,Senior,Diagnostyka S.A.,Remote,16000  – 22000  PLN,18000  – 25000  PLN,"""React"" ""JavaScript"" ""TypeScript"" ""CI/CD"" ""Polski (NATIVE)"" ""Angielski"" ","""Monorepo"" ""Testy e2e"" ""Full Stack"" ",https://nofluffjobs.com/pl/job/remote-team-leader-frontend-react-diagnostyka-1
.Net Developer,Backend,.NET,Mid,App Trend sp. z o. o.,Bydgoszcz,8500  – 17000  PLN,,""".NET"" ""ASP.NET MVC"" ""REST API"" ""HTML"" ""CSS"" ""JavaScript"" ""PostgreSQL"" ""MS SQL"" ""SQL"" ""Git"" ""Jenkins"" ""Azure DevOps"" ""GitLab"" ""Jira"" ""Polski"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/net-developer-app-trend-bydgoszcz
DevOps Engineer,DevOps,,Senior,AVENGA,Warszawa,,30240  – 33600  PLN,"""Azure"" ""Azure DevOps"" ""Kubernetes"" ""Polski"" ""Angielski"" ","""powerShell"" ",https://nofluffjobs.com/pl/job/devops-engineer-avenga-warszawa-12
IT Project Manager,Project Manager,,Senior,Decerto Sp. z o.o.,Warsaw,,19000  – 24000  PLN,"""Project management"" ""Business analysis"" ""Scrum"" ""Jira"" ""Confluence"" ""Architecture"" ""Angielski (B2)"" ""Polski"" ",,https://nofluffjobs.com/pl/job/it-project-manager-decerto-warsaw
Senior Quality Assurance Automation Engineer,Testing,.NET,Senior,Orbus Software Sp. z o.o.,Remote,,18000  – 22500  PLN,"""Quality assurance"" ""C#"" "".NET"" ""API"" ""Integration test"" ""TypeScript"" ""UI"" ""Selenium"" ""Object-oriented programming"" ""CI/CD"" ""Angielski (B2)"" ","""React"" ""SaaS"" ""Azure"" ""Microservices"" ""AI"" ""Git"" ""Polski"" ",https://nofluffjobs.com/pl/job/senior-quality-assurance-automation-engineer-orbus-software-remote
Solution Architect,Fullstack,Java,Senior,BlueSoft,Remote,,23520  – 28560  PLN,"""Java"" ""Integracja Systemów"" ""Transformacja Danych"" ""Angielski (B2)"" ","""Power BI"" ""Salesforce"" ""Talend"" ""MuleSoft"" ""Doświadczenie w branży medycznej"" ",https://nofluffjobs.com/pl/job/solution-architect-bluesoft-remote-1
Analityk Systemowy,Business Analysis,,Mid,BlueSoft,Remote,,16800  – 20160  PLN,"""BPMN"" ""UML"" ""Sparx Enterprise Architect"" ""SQL"" ""Relational database"" ""REST"" ""SOAP"" ""Angielski (B2)"" ","""Jira"" ""GitLab"" ""RabbitMQ"" ""Confluence"" ""Kafka"" ""Microservices"" ",https://nofluffjobs.com/pl/job/analityk-systemowy-bluesoft-remote-3
It Service Desk Analyst with Spanish,IT Support,,Mid,Mettler-Toledo,Remote,8000  – 12000  PLN,,"""Angielski"" ""Hiszpański"" ","""VPN"" ""MS Office Suite"" ""Windows"" ""Office 365"" ""Active Directory"" ",https://nofluffjobs.com/pl/job/it-service-desk-analyst-with-spanish-mettler-toledo-remote
Automatyk,Automatyka,,Mid,Workhouse4you,Gdańsk,10000  – 11000  PLN,,"""PLC"" ""ABB"" ""Profinet"" ""TIA"" ""SEP"" ""MS Office"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/automatyk-workhouse4you-gdansk
