Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Full Stack Developer,Fullstack,Java,Mid,Avenga,Wrocław,14500  – 17200  PLN,20160  – 22680  PLN,"""Java"" ""Spring Boot"" ""Angular"" ""SQL"" ""SOAP"" ""REST API"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/full-stack-developer-avenga-wroclaw-1
Architekt ds. rozwiązań,Architecture,UML,Senior,Link Group,Warszawa,20000  – 23000  PLN,,"""UML"" ""BPMN"" ""Sparx Enterprise Architect"" ""ESB"" ""Kafka"" ""API Gateway"" ""Angielski (B1)"" ""Polski (NATIVE)"" ",,https://nofluffjobs.com/pl/job/architekt-ds-rozwiazan-link-group-warszawa
Mid Java/Kotlin/Scala Developer,Backend,Java,Mid,Nussknacker,Warszawa,,11424  – 17136  PLN,"""Java"" ""Spring"" ""Git"" ""Maven"" ""JUnit"" ""JPA"" ""Linux"" ""Gradle"" ""Clean Code"" ""ORM"" ""Angielski (B2)"" ""Polski (B2)"" ","""Docker"" ""NoSQL"" ""Scala"" ""JavaScript"" ""Kotlin"" ",https://nofluffjobs.com/pl/job/mid-java-kotlin-scala-developer-nussknacker-warszawa
Oracle Apex and ORDS Developer,Business Intelligence,,Senior,Avenga,Remote,,27720  – 36960  PLN,"""Oracle"" ""Apex"" ""REST API"" ""BI"" ""SQL"" ""Unit testing"" ""Git"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/oracle-apex-and-ords-developer-avenga-remote
Tech Lead - Senior Backend Developer,Backend,.NET,Senior,Novacura Poland Sp. z o.o.,Kraków,18000  – 24000  PLN,21000  – 27000  PLN,"""C#"" "".NET"" ""Microservices"" ""Microsoft Azure"" ""Service Bus"" ""Cosmos DB"" ""REST API"" ""SOAP"" ""SQL"" ""NoSQL"" ""Angielski (C1)"" ","""Infrastructure as Code"" ""Bicep"" ""Terraform"" ""Jenkins"" ""GitLab CI"" ""Azure DevOps"" ""Docker"" ""Kubernetes"" ""Kanban"" ""Jira"" ""Azure"" ",https://nofluffjobs.com/pl/job/tech-lead-senior-backend-developer-novacura-poland-krakow
Project Manager,Project Manager,,Senior,Brocoders,Warsaw,,13978  – 15975  PLN,"""Project management"" ""Team management"" ""risk management"" ""project discovery"" ""presales"" ""Jira"" ""Communication skills"" ""Angielski (C1)"" ","""Figma"" ""Business analysis"" ",https://nofluffjobs.com/pl/job/project-manager-brocoders-warsaw
Backend Engineer (Scala),Backend,,Mid,Playbook Engineering,Remote,20000  – 25000  PLN,20000  – 25000  PLN,"""Scala"" ""Relational database"" ""Couchbase Server"" ""Redis"" ""Cassandra"" ""Kafka"" ""RabbitMQ"" ""HTTP"" ""Angielski"" ","""CAN"" ""K8s"" ""Functional programming"" ""FS2 Kafka"" ",https://nofluffjobs.com/pl/job/backend-engineer-scala-playbook-engineering-remote
Project Manager,Project Manager,,Mid,Connectis_,Riyadh,,23962  – 31950  PLN,"""Jira"" ""PMI"" ""Prince2"" ""PMP"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/project-manager-connectis--riyadh
Senior React Developer (Warsaw),Frontend,React,Senior,Link Group,Warszawa,30000  – 36000  PLN,,"""React"" ""JavaScript"" ""CSS"" ""HTML5"" ""Communication skills"" ""Web development"" ""Angielski (C1)"" ","""Highcharts"" ",https://nofluffjobs.com/pl/job/senior-react-developer-warsaw-link-group-warszawa
Senior Python Developer,Backend,Python,Senior,Lingaro,Remote,,20160  – 26040  PLN,"""Python"" ""Object-oriented programming"" ""SQL"" ""Airflow"" ""Docker"" ""Kubernetes"" ""pytest"" ""Git"" ""Azure"" ""Azure Databricks"" ""Azure Service Bus"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-python-developer-lingaro-remote-2
Frontend-focused Full Stack Engineer,Fullstack,React,Mid,Centage,Remote,12500  – 15000  PLN,15000  – 19000  PLN,"""React"" ""AngularJS"" ""JavaScript"" ""TypeScript"" ""Design System"" ""Java"" ""Spring"" ""SQL"" ""NoSQL"" ""Git"" ""Jira"" ""Jenkins"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/frontend-focused-full-stack-engineer-centage-remote
Lead Fullstack .Net Developer,Fullstack,.NET,Expert,Digital Hub Warsaw at Bayer,Warszawa,25000  – 30000  PLN,,"""C#"" "".Net"" "".NET CORE"" ""JavaScript"" ""TypeScript"" ""Degree"" ""Azure"" "".NET Framework"" ""Azure DevOps"" ""Docker"" ""Terraform"" ""Web development"" ""Cloud platform"" ""Infrastructure as a Code"" ""Angielski (B2)"" ","""AWS"" ""Visual Studio"" ""Micro Frontend"" ",https://nofluffjobs.com/pl/job/lead-fullstack-net-developer-digital-hub-warsaw-at-bayer-warszawa-2
Business Application Specialist,ERP,,Mid,Devire,Poznań,14000  – 17000  PLN,16000  – 20000  PLN,"""Microsoft Dynamics AX"" ""MSSQL"" ""Polski (B1)"" ""Angielski (B2)"" ","""Microsoft Dynamics 365"" ""SQL Server"" ""Power BI"" ""PowerShell"" ""EDI"" ""VPN"" ",https://nofluffjobs.com/pl/job/business-application-specialist-devire-poznan
Remote Senior Python Developer,Backend,Python,Senior,Link Group,Remote,,23520  – 28560  PLN,"""Python"" ""AWS"" ""Angielski (B2)"" ""Polski"" ","""Kubernetes"" ""Terraform"" ",https://nofluffjobs.com/pl/job/remote-senior-python-developer-link-group
Team Leader,Project Manager,,Mid,XTB,Remote,17000  – 24000  PLN,19000  – 26000  PLN,"""Team Leadership"" ""Jira"" ""Confluence"" ""Java"" ""TypeScript"" ""Android"" ""iOS"" ""Polski"" ","""GRCP"" ",https://nofluffjobs.com/pl/job/team-leader-xtb-remote
Java/Kotlin Developer - Testing Automation,Testing,Java,Senior,LeoVegas,Warszawa,,23000  – 28000  PLN,"""Java"" ""Problem solving"" ""Critical thinking"" ""Proactivity"" ""Team player"" ""Spring Boot"" ""Git"" ""MySQL"" ""ISTQB"" ""Angielski (B2)"" ","""GCP"" ""Mabl"" ""Postman"" ""Kotlin"" ""Kafka"" ""Jenkins"" ""TypeScript"" ",https://nofluffjobs.com/pl/job/java-kotlin-developer-testing-automation-leovegas-warszawa
👉 Senior / Principal Backend Java Developer,Backend,Java,Senior,Xebia,Kraków,17500  – 24500  PLN,22000  – 30000  PLN,"""Java8+"" ""Spring Framework"" ""Spring Boot"" ""Relational database"" ""REST API"" ""Java"" ""AWS"" ""Azure"" ""Google Cloud"" ""Angielski (B2)"" ""Polski (B1)"" ","""Kubernetes"" ""Docker"" ""Kafka"" ""Cloud"" ",https://nofluffjobs.com/pl/job/senior-principal-backend-java-developer-xebia-krakow
Java Developer,Backend,Java,Senior,Sii Polska,Remote,14000  – 17500  PLN,21000  – 26250  PLN,"""Java 8+"" ""Spring / Hibernate / JPA"" ""Oracle / PostgreSQL / MongoDB"" ""JIRA/ Confluence / Git / Maven / Jenkins"" ""Java"" ""Angielski"" ""Polski"" ","""Java 11"" ""Kafka / RabbitMQ / ActiveMQ / JMS"" ""Clouds"" ",https://nofluffjobs.com/pl/job/java-developer-sii-polska-remote-23
BI Specialist (100% remote),Business Intelligence,,Mid,Crestt,Remote,13000  – 15000  PLN,16800  – 20160  PLN,"""SQL"" ""Teradata"" ""Telecommunication"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/bi-specialist-100-remote-crestt
IT Support Specialist,IT Support,,Mid,Devire,Warsaw,7000  – 10000  PLN,,"""Azure"" ""Intune"" ""Azure AD"" ""ServiceNow"" ""Active Directory"" ""Microsoft Dynamics 365"" ""Microsoft Exchange"" ""Endpoint Manager"" ""Polski"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/it-support-specialist-devire-warsaw
Tech Lead Python Engineer,Backend,Python,Expert,N-iX,Remote,16374  – 27157  PLN,19969  – 30752  PLN,"""Python"" ""REST API"" ""Degree"" ""API"" ""GraphQL"" ""Postman"" ""Docker"" ""Kubernetes"" ""Angielski (B2)"" ","""Terraform"" ",https://nofluffjobs.com/pl/job/tech-lead-python-engineer-n-ix-remote
INŻYNIER ELEKTRONIK w Dziale Elektroniki,Elektronika,,Junior,MPL TECHMA,Chwaszczyno,3600  – 7200  PLN,,"""PCB"" ""SMT"" ""THT"" ""Polski"" ",,https://nofluffjobs.com/pl/job/inzynier-elektronik-w-dziale-elektroniki-mpl-techma-chwaszczyno
Test Coordinator,Testing,,Mid,Connectis_,Warsaw,,21000  – 26000  PLN,"""ISTQB"" ""API"" ""Postman"" ""SQL"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/test-coordinator-connectis--warsaw
Senior Software Sustaining Engineer (28358),IT Support,,Senior,Splunk Services Sp. z o.o.,Remote,18400  – 25300  PLN,,"""Python"" ""Bash"" ""Saas"" ""Angielski (C1)"" ","""Microservices"" ""Service mesh"" ""Istio"" ",https://nofluffjobs.com/pl/job/senior-software-sustaining-engineer-28358-splunk-services-remote
NGP Java Developer - food delivery industry,Backend,Java,Mid,Netguru,Berlin,,14676  – 24215  PLN,"""Java"" ""Spring Boot"" ""Integration test"" ""PostgreSQL"" ""AWS"" ""Kubernetes"" ""Docker"" ""REST API"" ""Design Patterns"" ""Angielski (B2)"" ","""Identity IQ"" ""SSO"" ""Okta"" ""Rabbit MQ"" ""React"" ""JavaScript"" ""Angular"" ""Webflux"" ",https://nofluffjobs.com/pl/job/ngp-java-developer-food-delivery-industry-netguru-berlin
"Design Manager, Commercial PV Installations",Inżynieria elektryczna,,Mid,Michael Page,Warszawa,19500  PLN,,"""MS Office"" ""AutoCAD"" ""PVsyst"" ""Helioscope"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/design-manager-commercial-pv-installations-michael-page-warszawa
.Net Developer with Angular,Fullstack,.NET,Senior,Objectivity - part of Accenture,Remote,12500  – 16000  PLN,20160  – 25200  PLN,""".NET"" ""Angular"" ""AngularJS"" ""SQL"" ""Angielski (B2)"" ","""DevOps"" ""Cloud"" ""Azure"" ""CI/CD"" ""Docker"" ""PHP"" ""Python"" ""Node.js"" ",https://nofluffjobs.com/pl/job/net-developer-with-angular-objectivity-part-of-accenture-remote
Senior DevOps/Site Reliability Engineer,DevOps,Python,Senior,Focal Systems,Remote,,45000  – 55000  PLN,"""SQL"" ""Python"" ""Docker"" ""Kubernetes"" ""Networking"" ""Big Data"" ""GCP"" ""Kafka"" ""Redis"" ""Polski"" ","""GitOps"" ""Angielski (C1)"" ",https://nofluffjobs.com/pl/job/senior-devops-site-reliability-engineer-focal-systems-remote
.NET Developer with React,Fullstack,.NET,Senior,Objectivity - part of Accenture,Remote,12500  – 16000  PLN,20160  – 25200  PLN,""".NET"" ""React/React.js"" ""C#"" ""React"" ""SQL"" ""Angielski (B2)"" ","""DevOps"" ""Cloud"" ""Azure"" ""CI/CD"" ""Docker"" ""NoSQL"" ""PHP"" ""Python"" ""Node.js"" ",https://nofluffjobs.com/pl/job/net-developer-with-react-objectivity-part-of-accenture-remote
Software Engineer #Java (28334),Backend,Java,Mid,Splunk Services Sp. z o.o.,Kraków,14000  – 19250  PLN,,"""Java"" ""Data structures"" ""Algorithms"" ""Angielski (C1)"" ","""AWS"" ""Azure"" ""GCP"" ",https://nofluffjobs.com/pl/job/software-engineer-java-28334-splunk-services-krakow
Global PSM and SRE Lead (Collateral IT),Project Manager,,Senior,HSBC Technology Poland,Kraków,29000  – 33000  PLN,,"""Windows Server"" ""Linux"" ""Agile"" ""Scrum"" ""Kanban"" ""Geneos"" ""Grafana"" ""InfluxDB"" ""Splunk"" ""Loki"" ""RDBMS"" ""Unix"" ""Java"" ""Python"" ""Jira"" ""Confluence"" ""Ansible"" ""CI/CD"" ""Vulnerability Remediation"" ""ITSM"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/global-psm-and-sre-lead-collateral-it-hsbc-technology-poland-krakow
"Senior Software Engineer - Drivers (C#, C++)",Backend,.NET,Senior,Snowflake,Warsaw,30000  – 60000  PLN,,""".NET"" ""C#"" ""SQL"" ""Angielski"" ","""Node.js"" ""Go"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-drivers-c-c--snowflake-warsaw
Senior full-stack developer (React+Ruby on Rails),Fullstack,React,Senior,HeroCoders,Remote,,25000  – 32000  PLN,"""Ruby on Rails"" ""React"" ""Angielski (B2)"" ","""NodeJs"" ""Atlassian"" ""Atlassian"" ""Node.js"" ""Communication skills"" ""SaaS"" ",https://nofluffjobs.com/pl/job/senior-full-stack-developer-react-ruby-on-rails-herocoders-remote
Senior Deep Learning Engineer,AI,Python,Senior,Focal Systems,Remote,,74000  – 119000  PLN,"""Python"" ""Machine learning"" ""TensorFlow"" ""Keras"" ""PhD"" ""PyTorch"" ""Polski (NATIVE)"" ","""Cloud"" ""Angielski (C1)"" ",https://nofluffjobs.com/pl/job/senior-deep-learning-engineer-focal-systems-remote
Deep Learning Engineer,AI,Python,Mid,Focal Systems,Remote,,44700  – 74600  PLN,"""Python"" ""Machine learning"" ""TensorFlow"" ""Keras"" ""PhD"" ""PyTorch"" ""Angielski (B2)"" ","""Cloud"" ",https://nofluffjobs.com/pl/job/deep-learning-engineer-focal-systems-remote
It Automation Tester,Testing,Python,Mid,Devire,Gdańsk,,15960  – 19320  PLN,"""Test management"" ""ISTQB"" ""Python"" ""Robot Framework"" ""Jenkins"" ""Angielski"" ","""Polski"" ",https://nofluffjobs.com/pl/job/it-automation-tester-devire-gdansk
Konsultant Systemu ERP Asseco Softlab,ERP,,Mid,3mk Protection,Ostrów Wielkopolski,10000  – 20000  PLN,16000  – 22000  PLN,"""ERP"" ""Asseco Softlab ERP"" ""Polski"" ",,https://nofluffjobs.com/pl/job/konsultant-systemu-erp-asseco-softlab-3mk-protection-ostrowwielkopolski
Azure DevOps Engineer,DevOps,Azure,Mid,Devire,Remote,,23520  – 28560  PLN,"""Azure DevOps"" ""Azure Cloud"" ""CI/CD Pipelines"" ""Azure"" ""Infrastructure as Code"" ""ARM"" ""Terraform"" ""Cloud security"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/azure-devops-engineer-devire-remote
Tester Automatyzujący (Java+Selenium),Testing,Java,Mid,AVENGA,Warszawa,,8400  – 15120  PLN,"""Java"" ""REST API"" ""Selenium"" ""ISTQB"" ""Angielski (B1)"" ","""MongoDB"" ""PostgreSQL"" ",https://nofluffjobs.com/pl/job/tester-automatyzujacy-java-selenium-avenga-warszawa-1
Senior Java Cloud Developer,Backend,Java,Senior,DahliaMatic Sp. z o.o.,Warszawa,,25000  – 34000  PLN,"""Java"" ""Azure"" ""Spring"" ""SQL"" ""NoSQL"" ""REST"" ""Polski (NATIVE)"" ""Angielski (B2)"" ","""Team leading"" ",https://nofluffjobs.com/pl/job/senior-java-cloud-developer-dahliamatic-warszawa-9
Senior Production Engineer/ Fullstack Engineer,Fullstack,,Senior,ALTEN Polska,Remote,17000  – 19500  PLN,28560  – 33600  PLN,"""JavaScript"" ""CSS"" ""HTML"" ""Node.js"" ""npm"" ""Webpack"" ""Ajax"" ""Redux"" ""Oracle"" ""PostgreSQL"" ""MongoDB"" ""Linux"" ""Bash"" ""Python"" ""Kubernetes"" ""Splunk"" ""SOA"" ""Spring Cloud"" ""Docker"" ""OpenShift"" ""Cloud Native"" ""API"" ""REST API"" ""Java"" ""TCP"" ""Cryptography"" ""Istio"" ""Service mesh"" ""Spring"" ""Spring Boot"" ""Storage"" ""Communication skills"" ""DevOps"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-production-engineer-fullstack-engineer-alten-polska-remote
FinOps Specialist,Business Analysis,,Mid,Link Group,Warszawa,,18480  – 25200  PLN,"""PowerBI"" ""Azure"" ""SQL"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/finops-specialist-link-group-warszawa
IAM GCP Technical Lead,Security,GCP,Expert,ALTEN Polska,Remote,17000  – 23000  PLN,25200  – 31920  PLN,"""GCP"" ""Cloud security"" ""ISO"" ""Network Security"" ""VPN"" ""Scripting language"" ""Python"" ""Bash"" ""Google cloud"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/iam-gcp-technical-lead-alten-polska-remote
Senior Product Designer (Full stack),Design,,Senior,Brainly Sp. z o.o.,Remote,15000  – 21000  PLN,15000  – 21000  PLN,"""UI"" ""Product Designer"" ""Product design"" ""Figma"" ""User research"" ""Prototyping"" ""A/B Testing"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-product-designer-full-stack-brainly-remote
SailPoint Developer,Security,SailPoint,Mid,ALTEN Polska,Remote,17000  – 21000  PLN,26880  – 30240  PLN,"""SailPoint"" ""Oracle"" ""Sybase"" ""MSSQL"" ""MySQL"" ""LDAP"" ""AD"" ""Java"" ""Shell"" ""JavaScript"" ""JSP"" ""SQL"" ""Web technologies"" ""SOAP"" ""HTML"" ""GitHub"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/sailpoint-developer-alten-polska-remote
Camera Firmware Engineer,Backend,C++,Mid,Motorola Solutions Systems Polska,Kraków,10000  – 17000  PLN,,"""C++"" ""googletest"" ""Python"" ""TCP/IP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/camera-firmware-engineer-motorola-solutions-systems-polska-krakow
Business Data Analyst / BI /Salesforce,Business Analysis,,Senior,Object First,Wrocław,15975  – 19969  PLN,,"""PowerBI"" ""BS"" ""Excel"" ""Visio"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/business-data-analyst-bi-salesforce-object-first-wroclaw-1
Frontend Engineer with React,Frontend,React,Mid,Zowie,Remote,,13000  – 22000  PLN,"""React"" ""TypeScript"" ""HTML5"" ""CSS3"" ""Critical thinking"" ""Proactivity"" ""Product acumen"" ""Communication skills"" ""CSS"" ""Angielski (B2)"" ""Polski (C1)"" ","""GraphQL"" ",https://nofluffjobs.com/pl/job/frontend-engineer-with-react-zowie-remote
Product Owner,Product Management,,Mid,Michael Page,Warszawa,18000  – 22000  PLN,,"""Product development"" ""Polski"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/product-owner-michael-page-warszawa
Junior Frontend Developer,Frontend,JavaScript,Junior,MindPal,Gliwice,,5000  – 9000  PLN,"""AngularJS"" ""JavaScript"" ""Angielski (C1)"" ""Polski (NATIVE)"" ","""Docker"" ""Firebase"" ",https://nofluffjobs.com/pl/job/junior-frontend-developer-mindpal-gliwice-1
Senior Java Engineer with Data background,Backend,Java,Senior,Intellias,Remote,,23962  – 27956  PLN,"""Docker"" ""Gradle"" ""Maven"" ""JMM"" ""GCP"" ""Azure"" ""API"" ""Kubernetes"" ""AWS"" ""Jenkins"" ""Grafana"" ""RESTful"" ""Java"" ""Spring Framework"" ""ETL"" ""Data mapping"" ""Maven"" ""Git"" ""REST API"" ""Web services"" ""API"" ""Cloud platform"" ""AWS"" ""Angielski (B2)"" ","""High availability"" ""ECS"" ""AWS ECS"" ""Amazon EKS"" ""ITIL"" ""Prometheus"" ",https://nofluffjobs.com/pl/job/senior-java-engineer-with-data-background-intellias-remote
QA Manager,Testing,,Senior,LSI Software,Łódź,10000  – 18000  PLN,11948  – 21506  PLN,"""QA"" ""Team management"" ""Project management"" ""Quality control"" ""Angielski"" ","""Jira"" ""Confluence"" ""REST API"" ""Test automation"" ""Manual tests"" ",https://nofluffjobs.com/pl/job/qa-manager-lsi-software-lodz
Software Engineering Manager,Fullstack,Java,Senior,Remitly Poland sp. z o.o.,Kraków,27000  – 32000  PLN,,"""Java"" ""JavaScript"" ""AWS"" ""SQL"" ""NoSQL"" ""Angielski"" ""Polski"" ","""TypeScript"" ""Golang"" ""Kotlin"" ""PHP"" ",https://nofluffjobs.com/pl/job/software-engineering-manager-remitly-poland-krakow
Technical Leader Magento 2,Fullstack,PHP,Mid,3mk Protection,Ostrów Wielkopolski,,21000  – 33600  PLN,"""Magento"" ""PHP"" ""MySQL"" ""CI"" ""Git"" ""OOP"" ""Polski"" ""Angielski"" ","""DRY"" ""REST API"" ""Elasticsearch"" ""RabbitMQ"" ""Redis"" ""New Relic"" ""Varnish"" ",https://nofluffjobs.com/pl/job/technical-leader-magento-2-3mk-protection-ostrowwielkopolski
Automatyk Utrzymania Ruchu,Automatyka,,Mid,Talent Partners,Kostrzyn Nad Odrą,8500  – 10500  PLN,,"""AD"" ""SEP"" ","""Angielski"" ",https://nofluffjobs.com/pl/job/automatyk-utrzymania-ruchu-talent-partners-kostrzynnadodra
Remote Cloud  Architect,Architecture,Elastic,Senior,KMD Poland,Warszawa,,24192  – 35616  PLN,"""Architecture"" ""Cloud"" ""Elastic"" ""DevOps"" ""Kubernetes"" ""Elastic Stack"" ""Elasticsearch"" ""Kibana"" ""Logstash"" ""Beats"" ""RedHat OpenShift"" ""Angielski (B2)"" ""Polski"" ","""Azure"" ""Agile"" ""Communication skills"" ",https://nofluffjobs.com/pl/job/remote-cloud-architect-kmd-poland-warszawa
PRODUCT/ELECTRICAL ENGINEER,Inżynieria elektryczna,,Mid,Look4IT,Brzegi k. Krakowa,10000  – 13000  PLN,,"""ERP"" ""EPLAN"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/product-electrical-engineer-look4it-brzegikkrakowa
Senior / Lead Java Backend Developer,Backend,Java,Senior,VHV Informatyka Sp. z o.o.,Warszawa,22000  – 30000  PLN,,"""Java"" ""SQL"" ""Git"" ""Angielski"" ","""Spring"" ""JUnit"" ""Jenkins"" ",https://nofluffjobs.com/pl/job/senior-lead-java-backend-developer-vhv-informatyka-warszawa-2
Mid Java Backend Developer,Backend,Java,Mid,VHV Informatyka Sp. z o.o.,Warszawa,13000  – 20000  PLN,,"""Java"" ""SQL"" ""Git"" ""Angielski"" ","""Spring"" ""JUnit"" ""Jenkins"" ",https://nofluffjobs.com/pl/job/mid-java-backend-developer-vhv-informatyka-warszawa-2
