Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Cloud Security Engineer – Remote,Security,Azure,Mid,Tryg Forsikring,Remote,,26206  – 33694  PLN,"""Cloud security"" ""Linux"" ""Azure"" ""Kubernetes"" ""Networks"" ""Git"" ""Degree"" ""Angielski"" ","""Kafka"" ""Kerberos"" ""Python"" ""IAM"" ""GDPR"" ""Communication skills"" ",https://nofluffjobs.com/pl/job/cloud-security-engineer-remote-tryg-forsikring
Senior PHP Developer,Backend,PHP,Senior,Monogo,Lublin,15000  – 20000  PLN,17000  – 23000  PLN,"""PHP"" ""Laravel"" ""Relational database"" ""REST API"" ""SOAP"" ""API"" ""Docker"" ""Continuous integration"" ""Angielski (B2)"" ""Polski (B2)"" ","""Kubernetes"" ",https://nofluffjobs.com/pl/job/senior-php-developer-monogo-lublin
DevOps Engineer,DevOps,AWS,Mid,hyperexponential,Warsaw,29821  – 34082  PLN,34082  – 38342  PLN,"""Python"" ""AWS"" ""Angielski"" ","""Rust"" ""Kotlin"" ""Golang"" ",https://nofluffjobs.com/pl/job/devops-engineer-hyperexponential-warsaw
Senior Front-end Developer,Frontend,Angular,Senior,AVENGA,Warszawa,,25200  – 30240  PLN,"""Angular"" ""JavaScript"" ""TypeScript"" ""REST"" ""Redux"" ""Polski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-front-end-developer-avenga-warszawa
QA Engineer,Testing,Mobile,Mid,Lisek.app,Remote,,8000  – 12000  PLN,"""Android"" ""iOS"" ""Jira"" ""Mobile"" ""Angielski"" ""Polski"" ","""Postman"" ""REST API"" ",https://nofluffjobs.com/pl/job/qa-engineer-lisek-app-remote
Senior Frontend Software Engineer,Frontend,React,Senior,Volt,Warszawa,18500  – 24100  PLN,21500  – 28000  PLN,"""React"" ""JavaScript"" ""TypeScript"" ""Redux"" ""CI/CD"" ""CSS"" ""Redux-Saga"" ""Angielski (B2)"" ","""Playwright"" ""NX"" ""Storybook"" ""Chromatic"" ",https://nofluffjobs.com/pl/job/senior-frontend-software-engineer-volt-warszawa-2
Backend Engineer (mid/senior),Backend,Java,Senior,SEB Embedded,Warszawa,26000  – 31000  PLN,26000  – 31000  PLN,"""Java"" ""Spring Boot"" ""NoSQL"" ""JUnit"" ""Mockito"" ""Angielski"" ","""Docker"" ""Kubernetes"" ",https://nofluffjobs.com/pl/job/backend-engineer-mid-senior-seb-embedded-warszawa
Software Tester onsite in Berlin 🚀,Testing,,Junior,P2 Recruitment,Berlin,18570  PLN,,"""Angielski"" ",,https://nofluffjobs.com/pl/job/software-tester-onsite-in-berlin--p2-recruitment-berlin
Remote Cloud Engineer,DevOps,Jenkins,Mid,Kingfisher plc.,Remote,19000  – 26000  PLN,,"""Jenkins"" ""DevOps"" ""CI"" ""GitLab"" ""Linux"" ""AWS"" ""Google Cloud"" ""Kubernetes"" ""Terraform"" ""CloudFormation"" ""GitHub"" ""Angielski (B2)"" ","""Polski"" ",https://nofluffjobs.com/pl/job/remote-cloud-engineer-kingfisher-plc-
Remote Senior iOS Software Engineer,Mobile,iOS,Senior,Kingfisher plc.,Remote,18000  – 25000  PLN,,"""iOS"" ""Swift"" ""Xcode"" ""SwiftUI"" ""Design Patterns"" ""Automated testing"" ""SDK"" ""REST API"" ""JSON"" ""Data structures"" ""GraphQL"" ""Kotlin"" ""Angielski (B2)"" ","""CAN"" ""Android"" ""Polski"" ",https://nofluffjobs.com/pl/job/remote-senior-ios-software-engineer-kingfisher-plc-
Tester ETL,Testing,SQL,Senior,Team Connect Sp. z o.o.,Remote,,15000  – 20000  PLN,"""SQL"" ""Oracle"" ""MS SQL"" ""PostgreSQL"" ""Jira"" ""Confluence"" ""ETL"" ""MSSQL"" ""BigQuery"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/tester-etl-team-connect-remote
.Net Developer,Backend,.NET,Mid,Finture,Remote,,18000  – 22000  PLN,""".NET"" ""MS SQL Server"" ""Polski"" ","""Jenkins"" ""CI/CD"" ",https://nofluffjobs.com/pl/job/net-developer-finture-remote-2
UX/UI Designer,Design,,Mid,Oponeo.pl S.A,Bydgoszcz,6300  – 10500  PLN,,"""Team player"" ""Problem solving"" ""Prototyping"" ""UX"" ""Axure"" ""Figma"" ""UI"" ""Mobile"" ""Wireframing"" ""Communication skills"" ""Proactivity"" ""Visual Design"" ""Google Analytics"" ""A/B Testing"" ""User Tests"" ""Presentation"" ""Conducting Workshops"" ""Polski"" ""Angielski"" ","""Critical thinking"" ""Hotjar"" ""Javascript"" ""CSS"" ""HTML"" ""JS"" ",https://nofluffjobs.com/pl/job/ux-ui-designer-oponeo-pl-bydgoszcz
Senior React Frontend Developer,Frontend,React,Senior,Focal Systems,Remote,,34880  – 50577  PLN,"""JavaScript"" ""Angular"" ""React"" ""TypeScript"" ""Vue.js"" ""Angielski"" ""Polski"" ","""Docker"" ""CSS"" ""HTML"" ""REST"" ""Git"" ""Redux"" ",https://nofluffjobs.com/pl/job/senior-react-frontend-developer-focal-systems-remote
DevOps Engineer,DevOps,,Mid,Shiji Poland,Remote,10000  – 19000  PLN,12000  – 22000  PLN,"""AWS"" ""Kubernetes"" ""Docker"" ""IaaC"" ""Shell"" ""Angielski"" ""Polski"" ","""Terraform"" ""CI/CD"" ""HA"" ",https://nofluffjobs.com/pl/job/devops-engineer-shiji-poland-remote-8
Remote Senior Android Engineer,Mobile,Android,Senior,Kingfisher plc.,Remote,18000  – 25000  PLN,,"""Android"" ""Kotlin"" ""Design Patterns"" ""MVVM"" ""MVP"" ""Web Services"" ""GraphQL"" ""Angielski (B2)"" ","""KMM"" ""REST API"" ""Polski"" ",https://nofluffjobs.com/pl/job/remote-senior-android-engineer-kingfisher-plc-
Software Developer C++ / Linux / Buildroot,Embedded,C++,Mid,Recruit Europe Sp.zo.o.,Munich,28000  – 41000  PLN,28000  – 41000  PLN,"""C++"" ""Linux"" ""Python"" ""Angielski (B2)"" ","""Deep learning"" ""Atlassian tools"" ""CMake"" ""buildroot"" ""CUDA"" ""MQTT"" ""Niemiecki (A2)"" ",https://nofluffjobs.com/pl/job/software-developer-c-linux-buildroot-recruit-europe-munich
Full Stack Developer,Fullstack,React,Senior,t3rn,Remote,,17440  – 26160  PLN,"""React"" ""GraphQL"" ""Integration test"" ""Blockchain"" ""Angielski"" ","""Tailwind"" ""CSS"" ""UI"" ""Electron"" ""Figma"" ""Prototyping"" ",https://nofluffjobs.com/pl/job/full-stack-developer-t3rn-remote
Oracle Apex and ORDS Developer,Business Intelligence,,Senior,Avenga,Remote,,27720  – 36960  PLN,"""Oracle"" ""Apex"" ""REST API"" ""BI"" ""SQL"" ""Unit testing"" ""Git"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/oracle-apex-and-ords-developer-avenga-remote
Oracle Forms and Reports Developer,Business Intelligence,,Mid,AVENGA,Remote,,30240  – 36960  PLN,"""Oracle"" ""SQL"" ""Unit testing"" ""Git"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/oracle-forms-and-reports-developer-avenga-remote
Cobol Developer,Backend,cobol,Senior,AVENGA,Remote,,25200  – 33600  PLN,"""IBM"" ""COBOL"" ""z/OS"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/cobol-developer-avenga-remote-2
Project Manager,Project Manager,,Senior,Brocoders,Warsaw,,14649  – 16742  PLN,"""Project management"" ""Team management"" ""risk management"" ""project discovery"" ""presales"" ""Jira"" ""Communication skills"" ""Angielski (C1)"" ","""Figma"" ""Business analysis"" ",https://nofluffjobs.com/pl/job/project-manager-brocoders-warsaw
Remote Senior GoLang Developer,Backend,Golang,Senior,Objectivity - part of Accenture,Remote,14000  – 18000  PLN,21840  – 27720  PLN,"""Golang"" ""Go"" ""OAuth"" ""REST API"" ""Angielski (B2)"" ","""Microservices"" ""Python"" ""Java"" "".NET"" ""TypeScript"" ""AWS"" ""Azure"" ""GCP"" ""Apache Kafka"" ""RabbitMQ"" ""Prometheus"" ""Grafana"" ""ELK Stack"" ",https://nofluffjobs.com/pl/job/remote-senior-golang-developer-objectivity-part-of-accenture
System Engineer,Elektronika,,Senior,emagine Sp. Z o.o.,Remote,,25200  PLN,"""Angielski"" ""Polski"" ","""Niemiecki"" ""Francuski"" ",https://nofluffjobs.com/pl/job/system-engineer-emagine-remote
Front-end Developer (18/499),Frontend,Angular,Mid,Infolet,Remote,15500  – 18000  PLN,21840  – 25200  PLN,"""Angular"" ""Degree"" ""TypeScript"" ""Git"" ""Angielski (B2)"" ""Polski (C1)"" ","""Node.js"" ""AWS"" ""Microservices"" ""IaC"" ",https://nofluffjobs.com/pl/job/front-end-developer-18-499-infolet-remote
Junior Business Analyst,Business Analysis,,Junior,juucy,Remote,12000  PLN,12000  PLN,"""Degree"" ""UML"" ""API"" ""Protocols"" ""SOAP"" ""SQL"" ""MSSQL"" ""Oracle"" ""PostgreSQL"" ""HTML"" ""XML"" ""P2P"" ""Jira"" ""Confluence"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/junior-business-analyst-juucy-remote
Java Craftsman,Backend,Java,Mid,Calamari,Białystok,,15000  – 20000  PLN,"""Java"" ""TDD"" ""OOP"" ""Spring"" ""Clean Code"" ""Spring Boot"" ""Polski"" ","""Docker"" ""NoSQL"" ""MongoDB"" ""Microservices"" ""Hazelcast"" ""AWS"" ""REST"" ""Kafka"" ""Clean Architecture"" ""Elasticsearch"" ""Grafana"" ""Kotlin"" ""DDD"" ""JPA"" ""Pulsar"" ",https://nofluffjobs.com/pl/job/java-craftsman-calamari-bialystok-4
Lead Fullstack .Net Developer,Fullstack,.NET,Expert,Digital Hub Warsaw at Bayer,Warszawa,25000  – 30000  PLN,,"""C#"" "".Net"" "".NET CORE"" ""JavaScript"" ""TypeScript"" ""Degree"" ""Azure"" "".NET Framework"" ""Azure DevOps"" ""Docker"" ""Terraform"" ""Web development"" ""Cloud platform"" ""Infrastructure as a Code"" ""Angielski (B2)"" ","""AWS"" ""Visual Studio"" ""Micro Frontend"" ",https://nofluffjobs.com/pl/job/lead-fullstack-net-developer-digital-hub-warsaw-at-bayer-warszawa-2
Remote Senior Python Developer,Backend,Python,Senior,Link Group,Remote,,23520  – 28560  PLN,"""Python"" ""AWS"" ""Angielski (B2)"" ""Polski"" ","""Kubernetes"" ""Terraform"" ",https://nofluffjobs.com/pl/job/remote-senior-python-developer-link-group
Senior Java Developer,Backend,Java,Senior,Devire Sp. z o.o.,Remote,,25000  – 28000  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""SQL"" ""Maven"" ""Git"" ""Docker"" ""Apache Kafka"" ""Linux"" ""Windows"" ""Angielski (B2)"" ","""gRPC"" ""Oracle"" ""PostgreSQL"" ""REST API"" ""JBoss"" ""Tomcat"" ""CI/CD"" ""Jira"" ""Confluence"" ",https://nofluffjobs.com/pl/job/senior-java-developer-devire-remote-24
Senior Application Security Engineer,Security,,Senior,ShiftKey,Remote,22000  – 27000  PLN,,"""Scripting language"" ""Application Security"" ""Application Security Testing Tools"" ""Polski (B2)"" ""Angielski (B2)"" ","""CASP"" ""CEH"" ""CSSLP"" ",https://nofluffjobs.com/pl/job/senior-application-security-engineer-shiftkey-remote
Engineering Manager,Project Manager,,Senior,Altimetrik Poland,Remote,,20000  – 25000  PLN,"""Project management"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/engineering-manager-altimetrik-poland-remote
Senior Java Craftsman,Backend,Java,Senior,Calamari,Białystok,,18000  – 28000  PLN,"""Java"" ""TDD"" ""OOP"" ""Spring"" ""Clean Code"" ""Spring Boot"" ""Polski"" ","""Docker"" ""NoSQL"" ""MongoDB"" ""Microservices"" ""Hazelcast"" ""AWS"" ""REST"" ""Kafka"" ""Clean Architecture"" ""Elasticsearch"" ""Grafana"" ""Kotlin"" ""DDD"" ""JPA"" ""Pulsar"" ",https://nofluffjobs.com/pl/job/senior-java-craftsman-calamari-bialystok
Fullstack Developer (Telecommunication),Fullstack,Java,Senior,WTG innovation,Remote,18000  – 24500  PLN,21000  – 29000  PLN,"""Vue.js"" ""Spring"" ""Hibernate"" ""Git"" ""Maven"" ""JUnit"" ""PostgreSQL"" ""C++"" ""PHP"" ""Angielski"" ","""Java"" ""C#"" ""Python"" ""Docker"" ""Oracle DB"" ""Elasticsearch"" ""React"" ""SIP Telephony"" ""API Gateway"" ""Azure"" ""DevOps"" ""Smart Home / IoT"" ",https://nofluffjobs.com/pl/job/fullstack-developer-telecommunication-wtg-innovation-remote
FullStack Developer,Fullstack,Java,Senior,AVENGA,Timisoara,,14975  – 22463  PLN,"""Java"" ""NoSQL"" ""SQL"" ""MongoDB"" ""REST API"" ""Node.js"" ""Jenkins"" ""Git"" ""JUnit"" ""UI5"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/fullstack-developer-avenga-timisoara
Web Engineer,Frontend,React,Senior,AVENGA,Warszawa,,28560  – 33600  PLN,"""React"" ""JavaScript"" ""TypeScript"" ""REST API"" ""Git"" ""Sass"" ""SCSS"" ""Webpack"" ""Node.js"" ""GraphQL"" ""User Interface"" ""Kafka"" ""Cypress"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/web-engineer-avenga-warszawa
Mid C++ Full Stack Developer,Fullstack,,Mid,HEXAGON | Intergraph Polska Sp. z o.o.,Łódź,16000  – 24000  PLN,16000  – 24000  PLN,"""Boost"" ""Networking"" ""Windows"" ""Visual Studio"" ""Python"" ""Docker"" ""Kubernetes"" ""TeamCity"" ""C++"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/mid-c-full-stack-developer-hexagon-intergraph-polska-lodz
React Native Developer,Mobile,React native,Senior,Mindbox S.A.,Warsaw (office location),,27300  – 33600  PLN,"""React Native"" ""Android"" ""iOS"" ""TypeScript"" ""GraphQL"" ""JavaScript"" ""Angielski (B2)"" ","""GCP"" ""AWS"" ",https://nofluffjobs.com/pl/job/react-native-developer-mindbox-warsawofficelocation-1
Remote Salesforce Developer,ERP,,Mid,Coforge,Remote,,27300  – 31500  PLN,"""Salesforce"" ""Service Cloud"" ""CPQ"" ""Jira"" ""Scrum"" ""Angielski"" ""Polski"" ","""SAP S/4HANA"" ""DocuSign CLM"" ""Confluence"" ""Kanban"" ",https://nofluffjobs.com/pl/job/remote-salesforce-developer-coforge-1
Java Developer,Fullstack,Java,Mid,BMS,Remote,10000  – 16000  PLN,12000  – 19000  PLN,"""Java"" ""Spring"" ""Hibernate"" ""SQL"" ""Polski"" ","""GitLab"" ",https://nofluffjobs.com/pl/job/java-developer-bms-remote-1
BI Specialist (100% remote),Business Intelligence,,Mid,Crestt,Remote,13000  – 15000  PLN,16800  – 20160  PLN,"""SQL"" ""Teradata"" ""Telecommunication"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/bi-specialist-100-remote-crestt
REMOTE Fullstack Developer,Fullstack,Vue.js,Senior,Link Group,Remote,,20160  – 26880  PLN,"""Vue.js"" ""PHP"" ""JavaScript"" ""CSS"" ""REST API"" ""Laravel"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/remote-fullstack-developer-link-group
Software Architect JavaScript,Frontend,JavaScript,Expert,TechHunt,Remote,,25114  – 27207  PLN,"""JavaScript"" ""Design Patterns"" ""System integration"" ""Automated testing"" ""Continuous integration"" ""Continuous deployment"" ""HTML"" ""CSS"" ""React"" ""React Native"" ""User-centered design"" ""React native"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/software-architect-javascript-techhunt-remote
Back-end Python Engineer (Senior),Backend,Python,Senior,Tooploox,Remote,17000  – 21500  PLN,19000  – 24000  PLN,"""Python"" ""Microservices"" ""CI/CD"" ""AWS"" ""GCP"" ""Kubernetes"" ""Polski (C1)"" ""Angielski (B2)"" ","""GraphQL"" ""Message queue"" ",https://nofluffjobs.com/pl/job/back-end-python-engineer-senior-tooploox-remote-4
Scrum Master,Product Management,,Mid,Craftware,Remote,,13440  – 18480  PLN,"""SQL"" ""SAFe"" ""scrum"" ""agile"" ""Polski"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/scrum-master-craftware-remote-6
FullStack Developer,Fullstack,Java,Senior,Avenga,Warszawa,20500  – 23000  PLN,26880  – 30240  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Hibernate"" ""Angular"" ""TypeScript"" ""HTML"" ""CSS"" ""LESS"" ""REST API"" ""Kafka"" ""SOAP"" ""Spock"" ""PostgreSQL"" ""Git"" ""Gitflow"" ""Bitbucket"" ""Docker"" ""Kubernetes"" ""Maven"" ""Bamboo"" ""Jenkins"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/fullstack-developer-avenga-warszawa-3
Senior Observability Engineer,DevOps,,Senior,HSBC Technology Poland,Kraków,18000  – 21000  PLN,,"""Splunk"" ""AppDynamics"" ""ThousandE"" ""Java"" ""Golang"" ""Kubernetes"" ""OpenShift"" ""PCF"" ""AWS"" ""Google Cloud"" ""AI"" ""ML"" ""ServiceNow"" ""Confluence"" ""Jira"" ""Elasticsearch"" ""Grafana"" ""Prometheus"" ""Protocols"" ""Technical Writing"" ""Angielski (C1)"" ","""REST API"" ""API"" ""AIOPs"" ",https://nofluffjobs.com/pl/job/senior-observability-engineer-hsbc-technology-poland-krakow
Remote Java Frontend Developer,Frontend,Java,Senior,Coforge,Remote,,25200  – 29400  PLN,"""Java"" ""React"" ""HTML5"" ""Azure Cloud"" ""CI/CD"" ""Git"" ""Jira"" ""Angielski"" ""Polski"" ","""Python"" ""Jenkins"" ""JMeter"" ""Confluence"" ",https://nofluffjobs.com/pl/job/remote-java-frontend-developer-coforge
Senior Java Developer,Backend,Java,Senior,Avenga,Warszawa,,25200  – 33600  PLN,"""Java"" ""Spring Boot"" ""Micronaut"" ""Kubernetes"" ""Docker"" ""AWS"" ""Kafka"" ""Polski (B1)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-avenga-warszawa-9
Fullstack Developer (.NET + Angular),Fullstack,.NET,Mid,Lisek.app,Remote,,18000  – 22000  PLN,""".NET"" ""Angular"" ""Git"" ""REST"" ""Polski"" ""Angielski"" ","""AWS"" ",https://nofluffjobs.com/pl/job/fullstack-developer-net-angular-lisek-app-remote
Azure Cloud Architect,Architecture,Azure,Senior,Harvey Nash Technology,Remote,25000  – 30000  PLN,25000  – 30000  PLN,"""Azure"" ""Azure Cloud"" ""DevOps"" ""CI/CD"" ""Storage"" ""Networking"" ""Polski (B1)"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/azure-cloud-architect-harvey-nash-technology-remote
Angular Frontend Software Engineer | Hybrid,Frontend,Angular,Senior,Capital.com,Warszawa,31000  – 36500  PLN,32000  – 37000  PLN,"""Angular"" ""JavaScript"" ""HTML"" ""CSS"" ""Cordova"" ""Ionic"" ""Nrwl Nx"" ""Angielski (B2)"" ","""Storybook 7"" ""Docker Containers K8s"" ""GitLab CI"" ""TradingView chart"" ",https://nofluffjobs.com/pl/job/angular-frontend-software-engineer-hybrid-capital-com-warszawa
.Net Developer with Angular,Fullstack,.NET,Senior,Objectivity - part of Accenture,Remote,12500  – 16000  PLN,20160  – 25200  PLN,""".NET"" ""Angular"" ""AngularJS"" ""SQL"" ""Angielski (B2)"" ","""DevOps"" ""Cloud"" ""Azure"" ""CI/CD"" ""Docker"" ""PHP"" ""Python"" ""Node.js"" ",https://nofluffjobs.com/pl/job/net-developer-with-angular-objectivity-part-of-accenture-remote
.NET Developer with React,Fullstack,.NET,Senior,Objectivity - part of Accenture,Remote,12500  – 16000  PLN,20160  – 25200  PLN,""".NET"" ""React/React.js"" ""C#"" ""React"" ""SQL"" ""Angielski (B2)"" ","""DevOps"" ""Cloud"" ""Azure"" ""CI/CD"" ""Docker"" ""NoSQL"" ""PHP"" ""Python"" ""Node.js"" ",https://nofluffjobs.com/pl/job/net-developer-with-react-objectivity-part-of-accenture-remote
Mid Scala Developer,Backend,Scala,Mid,Nussknacker powered by TouK,Warszawa,,11424  – 17136  PLN,"""Scala"" ""Akka"" ""Docker"" ""Git"" ""Linux"" ""Clean Code"" ""JVM"" ""sbt"" ""Maven"" ""Gradle"" ""Kafka"" ""Angielski (B2)"" ""Polski (B2)"" ","""Java"" ""Kubernetes"" ""Flink"" ",https://nofluffjobs.com/pl/job/mid-scala-developer-nussknacker-powered-by-touk-warszawa
Senior GCP DevOps Engineer,DevOps,Ansible,Senior,SoftServe,Remote,,20000  – 28000  PLN,"""DevOps"" ""Ansible"" ""Terraform"" ""Bash"" ""CI/CD Pipelines"" ""Google Cloud Platform"" ""Argo CD"" ""Kubernetes"" ""GCP"" ""Cloud SQL"" ""Linux"" ""Sed"" ""AWK"" ""Angielski"" ","""Red Hat"" ""Azure"" ""CI/CD"" ",https://nofluffjobs.com/pl/job/senior-gcp-devops-engineer-softserve-remote
Senior Software Engineer,Backend,Python,Senior,CloudFerro,Warszawa,18000  – 25000  PLN,18000  – 25000  PLN,"""Python"" ""SQL"" ""REST API"" ""Git"" ""Linux"" ""Angielski"" ","""C++"" ""Kubernetes"" ""OpenStack"" ""Prometheus"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-cloudferro-warszawa
Support Engineer in Berlin 🔥,IT Support,,Junior,P2 Recruitment,Berlin,18570  PLN,,"""Angielski"" ""Niemiecki"" ","""Windows"" ",https://nofluffjobs.com/pl/job/support-engineer-in-berlin--p2-recruitment-berlin
Senior Endpoint Protection Engineer,Security,,Senior,HSBC Technology Poland,Kraków,17000  – 21000  PLN,,"""Mcafee ePO"" ""Trellix"" ""DLP"" ""Windows Server"" ""Angielski (C1)"" ","""Bitlocker"" ""MBAM"" ",https://nofluffjobs.com/pl/job/senior-endpoint-protection-engineer-hsbc-technology-poland-krakow
Process Engineer,Automatyka,,Mid,Axos Group,Warszawa,10000  – 12000  PLN,,"""APQP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/process-engineer-axos-group-warszawa
Maintenance Technician,Automatyka,,Mid,Axos Group,Grudziądz,6000  – 8000  PLN,,"""PLC"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-technician-axos-group-grudziadz
Maintenance Technician,Automatyka,,Mid,Axos Group,Koszalin,6000  – 7500  PLN,,"""SEP"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/maintenance-technician-axos-group-koszalin
Senior Deep Learning Engineer,AI,Python,Senior,Focal Systems,Remote,,74000  – 119000  PLN,"""Python"" ""Machine learning"" ""TensorFlow"" ""Keras"" ""PhD"" ""PyTorch"" ""Polski (NATIVE)"" ","""Cloud"" ""Angielski (C1)"" ",https://nofluffjobs.com/pl/job/senior-deep-learning-engineer-focal-systems-remote
Deep Learning Engineer,AI,Python,Mid,Focal Systems,Remote,,44700  – 74600  PLN,"""Python"" ""Machine learning"" ""TensorFlow"" ""Keras"" ""PhD"" ""PyTorch"" ""Angielski (B2)"" ","""Cloud"" ",https://nofluffjobs.com/pl/job/deep-learning-engineer-focal-systems-remote
Senior  Backend Java Developer,Backend,Java,Senior,AVENGA,Warszawa,,28560  – 35280  PLN,"""Java"" ""Spring Boot"" ""Micronaut"" ""Kubernetes"" ""Docker"" ""AWS"" ""Kafka"" ""Event Sourcing"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/senior-backend-java-developer-avenga-warszawa
