Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior Frontend Software Engineer,Frontend,React,Senior,Volt,Warszawa,18500  – 24100  PLN,21500  – 28000  PLN,"""React"" ""JavaScript"" ""TypeScript"" ""Redux"" ""CI/CD"" ""CSS"" ""Redux-Saga"" ""Angielski (B2)"" ","""Playwright"" ""NX"" ""Storybook"" ""Chromatic"" ",https://nofluffjobs.com/pl/job/senior-frontend-software-engineer-volt-warszawa-2
Senior Frontend  Developer,Frontend,Vue.js,Senior,the.good.code;,Remote,,24000  – 27500  PLN,"""JavaScript"" ""Vue.js"" ""Webpack"" ""Babel"" ""npm"" ""Yarn"" ""CSS"" ""Bootstrap"" ""REST API"" ""Ajax"" ""Progressive Web Apps"" ""Angielski (B2)"" ","""C#"" ""AWS"" ""PWAs"" ""SPAs"" ",https://nofluffjobs.com/pl/job/senior-frontend-developer-the-good-code-remote-1
Data Engineer with Snowflake,Data,Snowflake,Expert,VirtusLab,Remote,20000  – 24000  PLN,26000  – 31000  PLN,"""Snowflake"" ""SQL"" ""AWS"" ""Data modeling"" ""Programming"" ""dbt"" ""Terraform"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/data-engineer-with-snowflake-virtuslab-remote
Product Designer – Telco,Design,,Senior,AVSystem,Kraków,8300  – 12600  PLN,10000  – 15000  PLN,"""Figma"" ""Miro"" ""UX design"" ""UI design"" ""Communication skills"" ""Angielski (B2)"" ""Polski (C1)"" ","""Design System"" ""Styleguides"" ",https://nofluffjobs.com/pl/job/product-designer-telco-avsystem-krakow-1
Remote Senior Data Analyst Elastic/OpenSearch,Data,Python,Senior,Kellton Poland sp. z o.o.,Remote,,20000  – 25000  PLN,"""Elastic Search"" ""OpenSearch"" ""Python"" ""AWS"" ""Redshift"" ""Glue"" ""Athena"" ""Amazon S3"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/remote-senior-data-analyst-elastic-opensearch-kellton-poland
Middle/Senior Java Software Engineer,Backend,Java,Senior,Capital.com,Warszawa,30000  – 34900  PLN,34000  – 41300  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Kafka"" ""SQL"" ""PostgreSQL"" ""Redis"" ""RabbitMQ"" ""Git"" ""REST"" ""Docker"" ""AWS"" ""K8S"" ""Microservices"" ""Angielski (B2)"" ","""Scala"" ""Akka"" ""Lua"" ""JVM"" ",https://nofluffjobs.com/pl/job/middle-senior-java-software-engineer-capital-com-warszawa
Mid Java/Kotlin/Scala Developer,Backend,Java,Mid,Nussknacker,Warszawa,,11424  – 17136  PLN,"""Java"" ""Spring"" ""Git"" ""Maven"" ""JUnit"" ""JPA"" ""Linux"" ""Gradle"" ""Clean Code"" ""ORM"" ""Angielski (B2)"" ""Polski (B2)"" ","""Docker"" ""NoSQL"" ""Scala"" ""JavaScript"" ""Kotlin"" ",https://nofluffjobs.com/pl/job/mid-java-kotlin-scala-developer-nussknacker-warszawa
Embedded Software Developer,Embedded,C++,Senior,Ework Group,Kraków,15000  – 25000  PLN,20160  – 28560  PLN,"""C++"" ""C"" ""Python"" ""Linux"" ""Embedded C++"" ""Embedded C"" ""Embedded system"" ""Angielski (C1)"" ","""QNX"" ""AUTOSAR"" ""Polski (C1)"" ",https://nofluffjobs.com/pl/job/embedded-software-developer-ework-group-krakow
SAS Developer,Data,SAS,Mid,AVENGA,Warszawa,,20160  – 30240  PLN,"""SAS"" ""ETL"" ""SQL"" ""Angielski (B2)"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/sas-developer-avenga-warszawa-3
Python Test Developer,Testing,Python,Senior,Sii Polska,Białystok,10000  – 15000  PLN,17000  – 24000  PLN,"""Python"" ""API"" ""GitLab"" ""SAFe"" ""Robot Framework"" ""Angielski"" ""Polski"" ","""AWS"" ""PostgreSQL"" ""CI/CD"" ""Linux"" ",https://nofluffjobs.com/pl/job/python-test-developer-sii-polska-bialystok
Senior Java Developer,Backend,Java,Senior,Devire Sp. z o.o.,Warszawa,,25200  – 26880  PLN,"""Java"" ""Spring Boot"" ""Angular"" ""CI"" ""NoSQL"" ""SOAP"" ""REST API"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-devire-warszawa-6
QA Engineer with Java,Testing,Selenium,Mid,Knowit,Remote,,13440  – 20160  PLN,"""QA Engineer"" ""Firebug"" ""Selenium"" ""Git"" ""REST API"" ""Java"" ""MySQL"" ""Angielski"" ""Polski"" ","""NoSQL"" ""RabbitMQ"" ""Jira"" ",https://nofluffjobs.com/pl/job/qa-engineer-with-java-knowit-remote
(Remote) Database Admin with Oracle/MSSQL,Sys. Administrator,,Mid,DATAGROUP Polska Sp. z o.o.,Remote,7000  – 14000  PLN,,"""SQL"" ""Angielski (B2)"" ","""MS SQL Server"" ""Oracle"" ""MariaDB"" ""MYSQL"" ""PostGres"" ""Niemiecki (B1)"" ",https://nofluffjobs.com/pl/job/remote-database-admin-with-oracle-mssql-datagroup-polska
Remote Technical Architect [InsurTech],Architecture,Java,Senior,Proof IT,Remote,,25000  – 33000  PLN,"""Java"" ""SQL"" ""Web services"" ""Security"" ""Product development"" ""Roadmap management"" ""Clean Architecture"" ""Clean Code"" ""Modular design"" ""Performance"" ""Tech solution designs"" ""Angielski (B2)"" ","""Insurance domain"" ",https://nofluffjobs.com/pl/job/remote-technical-architect-insurtech-proof-it
Asystent projektanta,Telekomunikacja,,Junior,ANTEO SP. Z O.O.,Ruda Śląska,4600  – 6900  PLN,,"""AutoCAD"" ""Office"" ""Polski (B2)"" ""Angielski (B1)"" ","""Autodesk Robot"" ""Dlubal"" ",https://nofluffjobs.com/pl/job/asystent-projektanta-anteo-rudaslaska
.Net Xamarin Developer,Backend,.NET,Mid,Avenga,Warszawa,,18480  – 23520  PLN,"""C#"" "".NET"" ""Xamarin"" ""Docker"" ""MS SQL"" ""Git"" ""Polski (C1)"" ""Angielski (B1)"" ","""Kubernetes"" ""Azure"" ""Redis"" ""PowerShell"" ""Grafana"" ",https://nofluffjobs.com/pl/job/net-xamarin-developer-avenga-warszawa
Asystent projektanta z językiem niemieckim,Telekomunikacja,,Junior,ANTEO SP. Z O.O.,Ruda Śląska,6900  – 9800  PLN,,"""AutoCAD"" ""Office"" ""Polski (B2)"" ""Angielski (B1)"" ""Niemiecki (B1)"" ","""Autodesk Robot"" ""Dlubal"" ",https://nofluffjobs.com/pl/job/asystent-projektanta-z-jezykiem-niemieckim-anteo-rudaslaska
Specjalista ds. utrzymania sieci,Telekomunikacja,,Mid,ANTEO SP. Z O.O.,Ruda Śląska,4000  – 5164  PLN,,"""prawo jazdy kat. B"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/specjalista-ds-utrzymania-sieci-anteo-rudaslaska
Lider utrzymania ruchu,Automatyka,,Mid,Randstad Polska Sp. z o.o.,Poznań,6000  – 8000  PLN,,"""Polski"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/lider-utrzymania-ruchu-randstad-polska-poznan
Product owner (scrum),Product Management,,Mid,Gowork Serwis Pracy,Warsaw,,10000  – 17000  PLN,"""Polski"" ",,https://nofluffjobs.com/pl/job/product-owner-scrum-gowork-serwis-pracy-warsaw
Hybrid Cloud Demand Manager,DevOps,Azure,Mid,Siemens Healthineers,Remote,17000  – 25000  PLN,,"""Azure"" ""AWS"" ""Project management"" ""Virtualization"" ""Cloud computing"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/hybrid-cloud-demand-manager-siemens-healthineers-remote
Inżynier - Napędy Elektryczne,Elektronika,,Mid,Primetals Technologies Poland Sp. z o. o.,Kraków,9000  – 15000  PLN,,"""Angielski"" ""Polski"" ","""Niemiecki"" ",https://nofluffjobs.com/pl/job/inzynier-napedy-elektryczne-primetals-technologies-poland-krakow-1
REMOTE Senior Vue.js Developer,Fullstack,Vue.js,Senior,Link Group,Remote,,16800  – 26040  PLN,"""Vue.js"" ""JavaScript"" ""PHP"" ""Laravel"" ""REST API"" ""Nuxt.js"" ""Next.js"" ""CSS"" ""Angielski (C1)"" ""Polski"" ","""Cypress"" ""Jest"" ""PHPUnit"" ",https://nofluffjobs.com/pl/job/remote-senior-vue-js-developer-link-group
Elektryk - Elektromechanik / Leadec Polkowice,Inżynieria elektryczna,,Mid,Leadec sp. z o.o.,Polkowice,4500  – 6900  PLN,,"""uprawnienia SEP do 1kV"" ""Polski (NATIVE)"" ",,https://nofluffjobs.com/pl/job/elektryk-elektromechanik-leadec-polkowice-leadec-polkowice
Elektromechanik - technik utrzymania ruchu,Inżynieria elektryczna,,Mid,Randstad Polska Sp. z o.o.,Błonie,6500  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektromechanik-technik-utrzymania-ruchu-randstad-polska-blonie
Elektromechanik / Leadec Bolechowo-osiedle,Inżynieria elektryczna,,Mid,Leadec,Bolechowo-Osiedle,5500  – 6900  PLN,,"""uprawnienia elektryczne do 1kV"" ""Polski (NATIVE)"" ",,https://nofluffjobs.com/pl/job/elektromechanik-leadec-bolechowo-osiedle-leadec-bolechowoosiedle
Data Analyst (f/m/d) for Power BI,Data,Power BI,Mid,DATAGROUP Polska Sp. z o.o.,Remote,6000  – 12000  PLN,,"""Data analysis"" ""Power BI"" ""Tableau"" ""SQL"" ""Niemiecki (B2)"" ""Angielski (B1)"" ","""Communication skills"" ",https://nofluffjobs.com/pl/job/data-analyst-f-m-d-for-power-bi-datagroup-polska-remote
Elektromechanik utrzymania ruchu / Leadec Tychy,Inżynieria elektryczna,,Mid,Leadec sp. z o.o.,Tychy,4700  – 6700  PLN,,"""uprawnienia elektryczne G1E do 1 kV"" ""Polski"" ","""uprawnienia elektryczne G1E pow. 1kV"" ",https://nofluffjobs.com/pl/job/elektromechanik-utrzymania-ruchu-leadec-tychy-leadec-tychy
Automatyk - Robotyk / Leadec Jawor,Automatyka,,Mid,Leadec sp. z o.o.,Jawor,5000  – 10000  PLN,,"""uprawnienia SEP do 1 kV"" ""Polski (NATIVE)"" ","""znajomość programowania robotów KUKA"" ""Angielski (B1)"" ",https://nofluffjobs.com/pl/job/automatyk-robotyk-leadec-jawor-leadec-jawor
Mechanik utrzymania ruchu / Leadec Polkowice,Inżynieria elektryczna,,Mid,Leadec sp. z o.o.,Polkowice,5000  – 7700  PLN,,"""czytanie dokumentacji technicznej"" ""Polski (NATIVE)"" ","""uprawnienia do obsługi wózków widłowych"" ",https://nofluffjobs.com/pl/job/mechanik-utrzymania-ruchu-leadec-polkowice-leadec-polkowice
Automatyk / Leadec Polkowice,Automatyka,,Mid,Leadec sp. z o.o.,Polkowice,5500  – 7700  PLN,,"""czytanie dokumentacji technicznej"" ""Polski (NATIVE)"" ","""uprawnienia SEP do 1 kV"" ",https://nofluffjobs.com/pl/job/automatyk-leadec-polkowice-leadec-polkowice
Backend Node.js Engineer (remote),Backend,Node.js,Mid,Appfire,Remote,13000  – 20000  PLN,,"""Node.js"" ""TypeScript"" ""REST API"" ""Docker"" ""Kubernetes"" ""Azure"" ""Angielski"" ""Polski"" ","""AWS"" ""GCP"" ",https://nofluffjobs.com/pl/job/backend-node-js-engineer-remote-appfire-1
Senior/Lead Golang Developer,Backend,Golang,Senior,Spyrosoft,Remote,13550  – 21600  PLN,18480  – 29400  PLN,"""Golang"" ""REST"" ""microservices"" ""SQL"" ""Docker"" ""Kubernetes"" ""Ingress"" ""Operator Framework"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-lead-golang-developer-spyrosoft-remote
Fullstack Python Developer,Fullstack,,Mid,Ework Group,Warszawa,,16800  – 20160  PLN,"""Python"" ""JavaScript"" ""Django"" ""React"" ""Redux"" ""Version control system"" ""SQL"" ""REST API"" ""CI/CD"" ""Polski (NATIVE)"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/fullstack-python-developer-ework-group-warszawa-1
Scientific Business Analyst,Business Analysis,,Mid,AVENGA,Remote,,20160  – 22680  PLN,"""User stories"" ""User story mapping"" ""Requirements gathering"" ""Backlog management"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/scientific-business-analyst-avenga-remote
Programista Systemowy Python - Remote,Architecture,Python,Mid,nazwa.pl,Remote,15000  – 20000  PLN,20000  – 23000  PLN,"""Python"" ""Linux"" ""Nginx"" ""Apache"" ""Ansible"" ""Virtualization"" ""Proactivity"" ""Problem solving"" ""TCP"" ""Perl"" ""GitLab"" ""Jenkins"" ""C"" ""C++"" ""Terraform"" ""Jira"" ""Angielski"" ","""bash"" ""Git"" ""mysql"" ""postgresql"" ""c"" ""c++"" ",https://nofluffjobs.com/pl/job/programista-systemowy-python-remote-nazwa-pl
Engineering Manager,Project Manager,,Senior,Altimetrik Poland,Remote,,20000  – 25000  PLN,"""Project management"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/engineering-manager-altimetrik-poland-remote
Senior Full Stack Developer,Fullstack,.NET,Senior,B2B Soft,Remote,,24535  – 26580  PLN,""".NET Core"" ""JavaScript"" ""HTML"" ""CSS"" ""REST API"" ""API"" ""MS SQL"" ""Docker"" "".NET"" ""Angielski (B2)"" ","""MobX"" ""TypeScript"" ""Rabbit MQ"" ""Redis"" ",https://nofluffjobs.com/pl/job/senior-full-stack-developer-b2b-soft-remote-3
Fullstack Developer (Telecommunication),Fullstack,Java,Senior,WTG innovation,Remote,18000  – 24500  PLN,21000  – 29000  PLN,"""Vue.js"" ""Spring"" ""Hibernate"" ""Git"" ""Maven"" ""JUnit"" ""PostgreSQL"" ""C++"" ""PHP"" ""Angielski"" ","""Java"" ""C#"" ""Python"" ""Docker"" ""Oracle DB"" ""Elasticsearch"" ""React"" ""SIP Telephony"" ""API Gateway"" ""Azure"" ""DevOps"" ""Smart Home / IoT"" ",https://nofluffjobs.com/pl/job/fullstack-developer-telecommunication-wtg-innovation-remote
FullStack Developer,Fullstack,Java,Senior,AVENGA,Timisoara,,14906  – 22360  PLN,"""Java"" ""NoSQL"" ""SQL"" ""MongoDB"" ""REST API"" ""Node.js"" ""Jenkins"" ""Git"" ""JUnit"" ""UI5"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/fullstack-developer-avenga-timisoara
Security Engineering Lead,Security,AWS,Senior,Devire,Warszawa,,31920  – 40320  PLN,"""BGP"" ""LDAP"" ""TLS"" ""Open source"" ""Zabbix"" ""ELK Stack"" ""Grafana"" ""Ansible"" ""AWS"" ""CISSP"" ""CISM"" ""GIAC"" ""CCNP"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/security-engineering-lead-devire-warszawa
IT Analyst with Data Modelling skills,Data,,Mid,Avenga,Remote,16000  – 18500  PLN,21840  – 24360  PLN,"""Data mapping"" ""Data modelling"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/it-analyst-with-data-modelling-skills-avenga-remote
Technical Product Manager,Product Management,,Senior,Emerge Soft sp. z o.o.,Remote,,21840  – 25200  PLN,"""Communication skills"" ""SDLC"" ""Product vision"" ""Engineering"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/technical-product-manager-emerge-soft-remote
Tester Automatyczny (mid/senior),Testing,,Senior,Efigence,Remote,,18000  – 20000  PLN,"""Selenium"" ""Visual Studio"" ""Git"" ""C#"" ""Xpath"" ""Polski"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/tester-automatyczny-mid-senior-efigence-remote
Delivery Director,Data,,Senior,N-iX,Remote,23309  – 32714  PLN,23309  – 33941  PLN,"""Project management"" ""Angielski (C1)"" ","""Data engineering"" ""Data management"" ",https://nofluffjobs.com/pl/job/delivery-director-n-ix-remote
Delivery Manager,Project Manager,,Mid,B2B Soft,Remote,,18401  – 24535  PLN,"""SDLC"" ""QA"" ""Resistance"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/delivery-manager-b2b-soft-remote-1
ETL Developer,Data,ETL,Mid,AVENGA,Remote,,11760  – 20160  PLN,"""ETL"" ""SAS"" ""SQL"" ""IBM DataStage"" ""Polski (B2)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/etl-developer-avenga-remote-4
Data Engineer,Data,Kafka,Senior,Sollers Consulting,Wrocław,15000  – 19600  PLN,17200  – 21000  PLN,"""Spark"" ""Kafka"" ""SQL"" ""NoSQL"" ""ETL"" ""Python"" ""Java"" ""Scala"" ""Angielski (B2)"" ","""AWS"" ""Azure"" ""GCP"" ""Snowflake"" ""Databricks"" ""Airflow"" ""Niemiecki (B2)"" ""Francuski (B2)"" ",https://nofluffjobs.com/pl/job/data-engineer-sollers-consulting-wroclaw-1
Senior C++ Developer,Backend,C++,Senior,Keepit,Kraków,15000  – 25000  PLN,,"""C++"" ""Linux"" ""Multithreading"" ""STL"" ""TCP"" ""HTTP"" ""REST API"" ""XML"" ""SQL"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-c-developer-keepit-krakow
Java Developer with French/German,Fullstack,Java,Mid,Sollers Consulting,Wrocław,9500  – 19000  PLN,11500  – 22500  PLN,"""Java"" ""OOP"" ""Design Patterns"" ""Clean Code"" ""Niemiecki (B2)"" ""Francuski (B2)"" ""Angielski (B2)"" ","""Web Services"" ""SOAP"" ""Microservices"" ""JMS"" ""Spring"" ",https://nofluffjobs.com/pl/job/java-developer-with-french-german-sollers-consulting-wroclaw
Trainee Test Engineer,Testing,,Trainee,ELEKS,Krakow,3600  – 3650  PLN,3600  – 4100  PLN,"""Manual Testing"" ""Angielski (B2)"" ","""API testing"" ""SQL"" ""Test case"" ""Azure DevOps"" ",https://nofluffjobs.com/pl/job/trainee-test-engineer-eleks-krakow-1
Elektromonter,Inżynieria elektryczna,,Mid,Huta Cynku „Miasteczko Śląskie” S. A.,Miasteczko Śląskie,5290  – 7580  PLN,,"""SEP"" ""Polski"" ",,https://nofluffjobs.com/pl/job/elektromonter-huta-cynku-miasteczko-slaskie--miasteczkoslaskie
Elektroautomatyk,Inżynieria elektryczna,,Mid,Huta Cynku „Miasteczko Śląskie” S. A.,Miasteczko Śląskie,5620  – 7710  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/elektroautomatyk-huta-cynku-miasteczko-slaskie--miasteczkoslaskie
Technik Serwisu - Elektronik,Elektronika,,Mid,SABAJ SYSTEM,Kraków,4500  – 7000  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/technik-serwisu-elektronik-sabaj-system-krakow
Motion Designer Team Lead (Gaming),Game dev,,Expert,DevsData LLC,Warsaw,10000  – 16500  PLN,18000  – 24000  PLN,"""Motion design"" ""Adobe After Effects"" ""Photoshop"" ""Video editing"" ""Animation"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/motion-designer-team-lead-gaming-devsdata-llc-warsaw
System Engineer/Product Engineer,Elektronika,,Mid,Fluke,Wroclaw,8500  – 15000  PLN,,"""Electronics"" ""System Design"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/system-engineer-product-engineer-fluke-wroclaw
Tester Automatyzujący,Testing,,Junior,JPEmbedded,Kraków,7000  – 10000  PLN,7000  – 10000  PLN,"""C"" ""C++"" ""Communication skills"" ""Team player"" ""Angielski"" ""Polski"" ","""test automation"" ""testing"" ",https://nofluffjobs.com/pl/job/tester-automatyzujacy-jpembedded-krakow
Application Support Specialist,IT Support,,Junior,Branchspace sp. z o.o.,Kraków,,8000  – 11500  PLN,"""Communication skills"" ""Problem solving"" ""Willingness to learn"" ""Attention to detail"" ""Calm under pressure"" ""Angielski"" ","""AWS/Cloudwatch"" ""Jira Service Desk"" ""Slack"" ""New Relic"" ""REST"" ""JSON"" ""MacOS"" ""HTML/JavaScript"" ",https://nofluffjobs.com/pl/job/application-support-specialist-branchspace-krakow
JVM Tooling Engineer (Senior),Backend,Scala,Senior,VirtusLab,Remote,15500  – 20500  PLN,21000  – 27000  PLN,"""Java or Scala"" ""JavaFX/Swing/AWT"" ""Akka"" ""Scala"" ""Java"" ""Angielski (B2)"" ","""Functional programming"" ""Python"" ""TypeScript"" ""Agnular/React"" ",https://nofluffjobs.com/pl/job/jvm-tooling-engineer-senior-virtuslab-remote
Senior Java Developer,Backend,Java,Senior,XM,Remote,,17746  – 31056  PLN,"""Java"" ""AWS"" ""SQL"" ""REST"" ""BSc"" ""MSc"" ""Design Patterns"" ""REST API"" ""Data structures"" ""Angielski (C2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-xm-remote
Scrum Master,Product Management,,Mid,Craftware,Remote,,13440  – 18480  PLN,"""SQL"" ""SAFe"" ""scrum"" ""agile"" ""Polski"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/scrum-master-craftware-remote-6
.NET  Team Lead,Backend,.NET,Senior,Proxet,Remote,22000  – 24000  PLN,26000  – 28000  PLN,"""Degree"" "".NET Core"" ""SQL"" ""Web Api"" ""Entity Framework"" "".NET"" ""Angielski (B2)"" ","""GCP"" ""JavaScript"" ""React"" ""Angular"" ""Ember.js"" "".NET Framework"" ",https://nofluffjobs.com/pl/job/net-team-lead-proxet-remote-1
Automatyk - programista PLC,Automatyka,,Mid,ACTIO-HR Sp. z o.o.,Norwegia,12000  – 17000  PLN,,"""PLC"" ""HMI"" ""WinCC"" ""Profinet"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/automatyk-programista-plc-actio-hr-norwegia
Trener IT Grafika komputerowa – Uczelnia Wyższa,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-grafika-komputerowa-uczelnia-wyzsza-outworking-remote
Trener IT Platformy dystrybucyjne gier,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-platformy-dystrybucyjne-gier-outworking-remote
Lead Magento Developer,Backend,PHP,Expert,Spyrosoft,Remote,17250  – 21600  PLN,23500  – 29400  PLN,"""PHP"" ""MySQL"" ""MongoDB"" ""Redis"" ""RabbitMQ"" ""Docker"" ""Magento"" ""Angielski"" ","""Elasticsearch"" ",https://nofluffjobs.com/pl/job/lead-magento-developer-spyrosoft-remote
Trener IT Projektowanie aplikacji- Uczelnia Wyższa,Game dev,,Mid,Outworking,Remote,,25200  – 33600  PLN,"""Magister Inżynier"" ""Polski"" ","""mentoring"" ""knowledge sharing"" ",https://nofluffjobs.com/pl/job/trener-it-projektowanie-aplikacji-uczelnia-wyzsza-outworking-remote
Administrator sieci LAN/WAN,Sys. Administrator,,Mid,AVENGA,Remote,,15120  – 18480  PLN,"""LAN"" ""WAN"" ""Angielski (A1)"" ","""Jira"" ""NGFW"" ",https://nofluffjobs.com/pl/job/administrator-sieci-lan-wan-avenga-remote
Senior ML Voice - Part Time,AI,,Senior,AI REV,Remote,,18000  PLN,"""TensorFlow"" ""PyTorch"" ""Hugging Face"" ""scikit-learn"" ""MLflow"" ""MLOps"" ""Polski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-ml-voice-part-time-ai-rev-remote-1
Senior Java Developer,Backend,Java,Senior,Avenga,Warszawa,,25200  – 33600  PLN,"""Java"" ""Spring Boot"" ""Micronaut"" ""Kubernetes"" ""Docker"" ""AWS"" ""Kafka"" ""Polski (B1)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-avenga-warszawa-9
Database Administrator,Sys. Administrator,,Mid,Devire,Remote,14000  – 20000  PLN,14000  – 20000  PLN,"""Cloud computing"" ""Azure"" ""Azure SQL Database"" ""MS SQL Server"" ""Oracle database"" ""Angielski (B2)"" ","""Amazon RDS"" ""SQL"" ""Cosmos DB"" ",https://nofluffjobs.com/pl/job/database-administrator-devire-remote-2
