Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
PHP Backend Developer - Laravel,Backend,PHP,Mid,Sailing Byte,Remote,,10000  – 15000  PLN,"""PHP"" ""HTML"" ""CSS"" ""Laravel"" ""Angielski (B2)"" ","""CI/CD"" ""JQuery"" ""Ajax"" ""CMS"" ""WordPress"" ""Joomla"" ""Unit testing"" ",https://nofluffjobs.com/pl/job/php-backend-developer-laravel-sailing-byte-remote
Senior UX Designer/UX Lead (with valid US visa),Design,,Senior,N-iX,Remote,12857  – 16876  PLN,16072  – 20090  PLN,"""UX"" ""UI"" ""Figma"" ""InVision"" ""Prototyping"" ""User Testing"" ""design pitching"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-ux-designer-ux-lead-with-valid-us-visa-n-ix-remote
QA Engineer,Testing,Python,Mid,Stellar Blu Solutions,Remote,,10045  – 19286  PLN,"""Python"" ""Linux"" ""Critical thinking"" ""Git"" ""Bash"" ""Networking"" ""Test automation"" ""Angielski (B2)"" ","""Docker"" ""GitHub Actions"" ""Aviation Industry Background"" ""Telecommunication Industry Background"" ""Jira"" ""Zephyr"" ""Networks"" ""Network protocols"" ""Redis"" ""MQTT"" ""REST"" ""GraphQL"" ",https://nofluffjobs.com/pl/job/qa-engineer-stellar-blu-solutions-remote
QA Test Automation Engineer,Testing,Java,Senior,Ework Group,Warszawa,,21840  – 25200  PLN,"""Java"" ""Test automation"" ""REST API"" ""Cucumber"" ""Postman"" ""Chrome DevTools"" ""Git"" ""CI"" ""CD"" ""Jenkins"" ""Bamboo"" ""Docker"" ""SQL"" ""XML"" ""CSV"" ""JSON"" ""ISTQB"" ""QA"" ""Communication skills"" ""Angielski (B2)"" ""Polski (C1)"" ",,https://nofluffjobs.com/pl/job/qa-test-automation-engineer-ework-group-warszawa
Senior AQA Engineer,Testing,Java,Senior,Soft Industry Alliance,Remote,,15268  – 17277  PLN,"""AQA"" ""Agile"" ""Test automation"" ""Java"" ""SDLC"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-aqa-engineer--soft-industry-alliance-remote
Cloud Security Engineer,Security,,Mid,HL Tech,Remote,13000  – 18500  PLN,15000  – 21000  PLN,"""AWS"" ""Lambda"" ""Kenisis Firehose"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/cloud-security-engineer-hl-tech-remote
Data Analyst,Data,Python,Mid,Harvey Nash Technology,Remote,,21000  PLN,"""Python"" ""SQL"" ""Data visualization"" ""Data analysis"" ""Data modelling"" ""Data mapping"" ""Angielski (B2)"" ","""Machine Learning"" ""Tableau"" ""PowerBI"" ""Polski (B2)"" ",https://nofluffjobs.com/pl/job/data-analyst-harvey-nash-technology-remote
TECHNIK SERWISU - SERWISANT,Inżynieria elektryczna,,Mid,Sovrana Polska,Olkusz,4500  – 7000  PLN,,"""MS Office"" ""prawo jazdy kat. B"" ","""Angielski (B1)"" ",https://nofluffjobs.com/pl/job/technik-serwisu-serwisant-sovrana-polska-olkusz
Game Designer,Game dev,Unreal Engine,Senior,Mighty Koi,Warsaw,20200  – 28200  PLN,,"""Unreal Engine"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/game-designer-mighty-koi-warsaw-1
Story Director,Game dev,Unreal Engine,Mid,Mighty Koi,Warsaw,18000  – 23000  PLN,,"""Unreal Engine"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/story-director-mighty-koi-warsaw-1
Lead Environmental Designer,Game dev,,Mid,Mighty Koi,Warsaw,17000  – 20000  PLN,,"""Unreal Engine"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/lead-environmental-designer-mighty-koi-warsaw-1
Level Designer,Game dev,Unreal Engine,Mid,Mighty Koi,Warsaw,13200  – 20200  PLN,,"""PC"" ""Unreal Engine"" ""Game development"" ""Angielski"" ","""Blueprints"" ",https://nofluffjobs.com/pl/job/level-designer-mighty-koi-warsaw-1
Lead Gameplay Programmer,Game dev,,Senior,Mighty Koi,Warsaw,20200  – 28200  PLN,,"""Game development"" ""Unreal Engine"" ""Angielski"" ","""Unreal Engine"" ",https://nofluffjobs.com/pl/job/lead-gameplay-programmer-mighty-koi-warsaw-1
Multiplayer Game Developer (Unreal Engine 5),Game dev,C++,Mid,MetaGravity,Warsaw,14434  – 21651  PLN,14434  – 21651  PLN,"""Unreal Engine"" ""Blueprints"" ""C++"" ""Project management"" ""C"" ""MMO"" ""gameplay for multiplayer"" ""Angielski"" ","""Network protocols"" ""TCP"" ""Degree"" ""gameplay scenarios"" ""Polski"" ",https://nofluffjobs.com/pl/job/multiplayer-game-developer-unreal-engine-5-metagravity-warsaw
Lead Technical Artist,Game dev,,Senior,Mighty Koi,Warsaw,25000  – 28000  PLN,,"""Unreal Engine"" ""HLSL"" ""Python"" ""C++"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/lead-technical-artist-mighty-koi-warsaw-1
Data Engineer with Snowflake,Data,Snowflake,Expert,VirtusLab,Remote,20000  – 24000  PLN,26000  – 31000  PLN,"""Snowflake"" ""SQL"" ""AWS"" ""Data modeling"" ""Programming"" ""dbt"" ""Terraform"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/data-engineer-with-snowflake-virtuslab-remote
Junior/Mid Java Developer,Backend,Java,Mid,Harvey Nash Technology,Warsaw,14000  – 17000  PLN,,"""Java"" ""Spring"" ""Communication protocols"" ""RESTful HTTP"" ""GitHub"" ""Jira"" ""Confluence"" ""Polski (B1)"" ""Angielski (B2)"" ","""IoT"" ""Protocols"" ""C"" ""Lua"" ""Python"" ""JavaScript"" ",https://nofluffjobs.com/pl/job/junior-mid-java-developer-harvey-nash-technology-warsaw
Performance Test Lead,Testing,,Expert,Antal Sp.z.o.o.,Remote,,25200  – 27720  PLN,"""JMeter"" ""LoadRunner"" ""Test strategy"" ""Angielski"" ","""PAM"" ""Polski"" ",https://nofluffjobs.com/pl/job/performance-test-lead-antal-remote
Art Director,Game dev,Unreal Engine,Senior,Mighty Koi,Warsaw,24000  – 28000  PLN,,"""Unreal Engine"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/art-director-mighty-koi-warsaw-1
Automatyk utrzymania ruchu,Automatyka,,Mid,AsistWork,Krotoszyn,5000  – 6000  PLN,,"""CNC"" ""PLC"" ""PLC Programming"" ""Electron"" ""SEP 1kv"" ""Polski (C2)"" ","""Ukraiński (B2)"" ",https://nofluffjobs.com/pl/job/automatyk-utrzymania-ruchu-asistwork-krotoszyn
AI Programmer (Middle or higher),Game dev,,Mid,Mighty Koi,Warsaw,18200  – 25200  PLN,,"""Unreal Engine"" ""C++"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/ai-programmer-middle-or-higher-mighty-koi-warsaw-1
Mid Golang Backend Developer,Backend,Golang,Mid,Power EV Sp. z o.o.,Wrocław,12000  – 18000  PLN,12000  – 18000  PLN,"""Golang"" ""MySQL"" ""MariaDB"" ""HTTP"" ""WebSocket"" ""Polski"" ",,https://nofluffjobs.com/pl/job/mid-golang-backend-developer-power-ev-wroclaw
Mid PHP Backend Developer,Backend,PHP,Mid,Power EV Sp. z o.o.,Wrocław,10000  – 15000  PLN,10000  – 15000  PLN,"""Symfony"" ""SVN"" ""Git"" ""MySQL"" ""PHP"" ""Polski"" ""Angielski"" ","""CSS"" ""HTML"" ",https://nofluffjobs.com/pl/job/mid-php-backend-developer-power-ev-wroclaw
.Net Developer,Backend,.NET,Mid,AVENGA,Remote,,18480  – 23520  PLN,""".NET"" ""WCF"" ""SQL"" ""SQL Server Integration Services"" ""HTML"" ""JavaScript"" ""jQuery"" ""UI"" ""CSS"" ""Visual Studio"" ""CI"" ""OOP"" ""Angielski (B1)"" ",,https://nofluffjobs.com/pl/job/net-developer-avenga-remote-49
Inżynier Utrzymania Ruchu,Automatyka,,Mid,Mitsui High-tec (Europe) Sp. z o.o.,Skarbimierz-Osiedle,8000  – 11000  PLN,,"""SEP 1kv"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/inzynier-utrzymania-ruchu-mitsui-high-tec-europe-skarbimierzosiedle
Developer Integracji (IBM WebSphere ESB),Backend,Java,Mid,BlueSoft,Remote,,17000  – 21000  PLN,"""Java"" ""SOA"" ""ESB"" ""IBM"" ""IBM WebSphere"" ""WSDL"" ""JMS"" ""SOAP"" ""XML"" ""IBM MQ"" ""Linux"" ""Polski (C1)"" ",,https://nofluffjobs.com/pl/job/developer-integracji-ibm-websphere-esb-bluesoft-remote
QA Engineer with Java,Testing,Selenium,Mid,Knowit,Remote,,13440  – 20160  PLN,"""QA Engineer"" ""Firebug"" ""Selenium"" ""Git"" ""REST API"" ""Java"" ""MySQL"" ""Angielski"" ""Polski"" ","""NoSQL"" ""RabbitMQ"" ""Jira"" ",https://nofluffjobs.com/pl/job/qa-engineer-with-java-knowit-remote
Koordynator Projektu ds. Instalacji Elektrycznych,Inżynieria elektryczna,,Mid,Peal Consulting,Warszawa,12000  – 15000  PLN,12000  – 15000  PLN,"""MS Project"" ""AutoCAD"" ""Polski"" ",,https://nofluffjobs.com/pl/job/koordynator-projektu-ds-instalacji-elektrycznych-peal-consulting-warszawa
Lead Character Designer,Game dev,Unreal Engine,Mid,Mighty Koi,Warsaw,15000  – 17000  PLN,,"""Maya"" ""Photoshop"" ""Animation"" ""Unreal Engine"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/lead-character-designer-mighty-koi-warsaw-1
Technical Artist / FX Artist,Game dev,,Senior,Mighty Koi,Warsaw,16000  – 20000  PLN,,"""Unreal Engine"" ""HLSL"" ""Python"" ""C++"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/technical-artist-fx-artist-mighty-koi-warsaw-1
Salesforce Mid Developer,ERP,,Mid,Sofomo,Remote,12000  – 19000  PLN,14000  – 22000  PLN,"""Salesforce"" ""Problem solving"" ""Communication skills"" ""Proactivity"" ""Apex"" ""Angielski"" ","""Integrations"" ",https://nofluffjobs.com/pl/job/salesforce-mid-developer-sofomo-remote
iOS Developer,Mobile,iOS,Senior,Connectis_,Remote,,25000  – 30000  PLN,"""iOS"" ""Swift"" ""SwiftUI"" ""Combine"" ""Alamofire"" ""UIKit"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/ios-developer-connectis--remote
Senior Big Data Engineer,Data,Scala,Senior,Grid Dynamics,Kraków,,21000  – 37000  PLN,"""Scala"" ""Spark"" ""SQL"" ""hadoop"" ""Kafka"" ""docker"" ""Kubernetes"" ""Airflow"" ""Big data"" ""Big Query"" ""Linux/Unix"" ""Interpersonal skills"" ""AWS"" ""Python"" ""Angielski"" ","""Snowflake"" ""GCP"" ",https://nofluffjobs.com/pl/job/senior-big-data-engineer-grid-dynamics-krakow
Senior DevOps Engineer,DevOps,Python,Senior,Grid Dynamics,Kraków,,23000  – 31000  PLN,"""Python"" ""Terraform"" ""AWS"" ""Kubernetes"" ""Serverless"" ""Cloud"" ""Microservices architecture"" ""Infrastructure as Code"" ""GCP"" ""Azure"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-devops-engineer-grid-dynamics-krakow-2
